Tiempo,GiroX,GiroY,GiroZ,KalmanGiroY,GiroXAngle,GiroYAngle,Pitch,Roll,KalmanPitch,DMPYaw,DMPPitch,DMPRoll
119.51,-172.36,-3.96,0.25,-174.06,-124.97,165.2,117.83,4.56,111.96,-121.95,-57.61,-32.35
119.62,-174.36,-1.59,-0.52,-175.39,-143.58,165.08,95.47,11.82,93.69,123.37,-58.54,24.49
119.73,-171.16,-1.47,-0.69,-172.06,-161.65,164.93,74.19,4.44,75.39,121.95,-57.91,29.42
119.84,-178.45,-0.79,-0.75,-179.18,4.35,164.77,55.35,3.83,56.26,-150.97,-54.48,-3.14
119.94,-189.32,-2.1,-1.45,-190.11,-14.39,164.56,39.26,2.47,37.61,-138.5,-54.37,-10.82
120.04,-192.25,-2.33,-1.2,-192.84,-34.5,164.37,20.56,1.19,17.81,-135.51,-57.27,-27.47
120.14,-163.47,-1.47,-2.01,-163.85,-51.2,164.22,-4.99,1.86,0.48,-148.53,-57.8,-21.59
120.25,-175.71,-0.84,-3.3,-178.04,-68.55,164.11,-30.98,3.41,-19.96,119.75,-59.39,30.01
120.35,-188.0,-3.79,0.29,-191.04,-87.77,163.72,-38.78,2.95,-39.42,121.63,-59.02,30.86
120.46,-187.21,-0.4,-1.23,-191.23,-108.04,163.46,-65.84,6.62,-61.75,-127.29,-57.99,-18.34
120.56,-174.02,-0.4,-1.42,-178.32,-126.37,163.42,-83.14,20.55,-80.78,-123.25,-57.84,-24.32
120.68,-170.52,-0.1,-0.77,-175.34,-145.02,163.37,-101.14,12.9,-100.45,159.16,-58.46,-1.99
120.78,-180.47,-1.39,-0.97,-185.33,-164.24,163.23,-117.7,4.06,-119.96,142.71,-58.48,5.02
120.89,-184.79,-0.43,0.7,-189.72,5.13,163.04,-134.1,3.12,-140.13,148.19,-58.33,20.18
120.99,-181.27,-2.34,-2.75,-185.78,-13.21,162.8,-153.04,2.57,-158.38,168.71,-58.52,13.74
121.1,-185.21,-2.1,-0.92,-188.55,-33.4,162.64,-170.74,1.91,-177.39,-119.42,-61.09,-28.87
121.21,-182.17,-1.69,-0.53,-185.06,-52.8,163.13,165.4,1.13,163.13,-123.1,-61.32,-27.04
121.32,-172.88,-1.77,0.08,-174.97,-71.79,162.98,148.17,2.21,144.98,120.87,-58.82,29.08
121.42,-173.56,-2.14,0.44,-175.44,-89.35,162.76,133.1,2.59,127.77,121.2,-58.3,31.43
121.53,-177.69,-2.8,-0.11,-177.82,-108.12,162.33,114.99,2.1,110.98,-135.35,-56.99,-8.5
121.63,-174.58,-1.0,-0.47,-174.46,-126.34,162.22,95.51,11.33,93.01,-127.25,-57.45,-15.16
121.74,-185.83,-2.31,-1.0,-185.37,-145.52,162.06,78.0,2.02,74.37,166.9,-62.38,-5.94
121.84,-178.21,-0.92,-0.69,-177.52,-163.55,161.97,58.44,2.88,56.58,143.93,-62.55,1.52
121.95,-191.55,-0.57,0.44,-190.28,1.7,161.77,39.63,1.92,37.03,132.86,-59.82,22.38
122.05,-193.63,-2.53,-1.89,-192.2,-17.06,161.53,20.38,1.26,18.57,146.46,-59.23,16.77
122.16,-159.15,-1.46,-1.87,-158.7,-34.6,161.34,-3.74,2.22,-0.5,-120.28,-58.49,-28.3
122.26,-165.04,-1.21,-0.98,-164.78,-51.45,161.22,-27.97,1.36,-18.18,-119.88,-58.78,-30.35
122.37,-186.0,-3.72,1.33,-186.57,-71.52,160.78,-44.27,3.41,-38.97,131.35,-61.38,7.57
122.47,-190.6,-1.76,-0.5,-191.54,-90.59,160.6,-67.84,6.15,-59.01,123.61,-61.58,13.95
122.57,-176.75,-0.2,-1.18,-178.98,-109.35,160.45,-83.83,18.35,-79.2,138.41,-61.91,19.09
122.68,-172.49,-1.34,-0.89,-175.07,-127.36,160.31,-102.46,11.67,-97.97,156.42,-61.79,13.6
122.79,-178.48,-0.72,0.53,-182.03,-146.23,160.16,-121.7,7.33,-118.3,-119.78,-62.38,-26.93
122.89,-169.44,-2.86,-0.1,-173.23,-164.28,159.86,-139.46,0.97,-137.02,-124.56,-62.26,-24.54
123.0,-181.92,-2.02,-2.61,-185.28,5.42,159.72,-151.93,2.15,-156.56,118.55,-60.79,26.98
123.1,-181.64,-1.45,-0.34,-184.63,-13.16,159.57,-171.11,1.75,-174.99,118.88,-60.41,29.26
123.21,-187.49,-1.28,-1.52,-189.42,-33.45,165.92,169.86,1.38,165.87,-129.21,-61.13,-7.93
123.32,-178.94,-0.79,-1.5,-180.55,-51.94,165.84,153.74,1.75,147.91,-121.75,-61.66,-14.08
123.43,-174.04,-2.09,0.32,-174.51,-71.8,165.69,133.95,1.09,129.24,167.38,-64.76,-3.83
123.53,-173.19,-3.38,0.54,-173.34,-89.32,165.34,113.02,2.42,111.83,144.37,-64.48,2.59
123.63,-175.4,-1.09,-0.99,-175.13,-107.36,165.2,98.19,11.04,94.61,124.89,-60.69,25.86
123.73,-172.27,-1.41,-0.73,-171.73,-124.98,165.05,81.08,7.03,77.45,132.21,-60.1,22.48
123.84,-173.97,-1.61,-0.63,-173.08,-143.37,164.88,58.92,3.95,59.2,-118.24,-60.17,-26.23
123.94,-172.69,-1.18,-1.1,-171.82,-161.2,164.76,39.63,1.89,41.29,-117.66,-60.71,-28.29
124.05,-176.45,-0.9,-0.34,-175.99,-179.37,164.69,15.99,1.67,22.19,126.65,-64.99,7.9
124.15,-167.91,-1.26,-0.02,-167.9,5.92,164.57,-0.87,2.08,4.79,119.75,-65.11,14.02
124.26,-164.06,-1.83,-0.63,-165.87,-11.67,164.42,-22.22,2.0,-15.31,143.25,-63.22,14.36
124.36,-165.73,-1.23,-0.89,-167.98,-28.62,164.3,-39.87,2.31,-33.13,163.32,-62.8,9.19
124.46,-201.23,-1.43,-1.61,-205.06,-47.9,164.21,-57.88,4.38,-54.47,-118.07,-62.3,-27.67
124.57,-187.24,-3.79,-0.38,-191.3,-67.43,163.81,-74.71,6.44,-74.45,-121.48,-62.31,-26.21
124.67,-182.69,-4.18,-1.06,-186.71,-87.19,163.46,-96.54,23.45,-94.75,119.47,-63.09,18.19
124.78,-177.23,-4.64,0.29,-181.38,-105.49,162.98,-120.77,3.6,-114.2,116.9,-63.04,22.44
124.89,-174.84,-1.1,0.04,-180.23,-125.0,162.71,-133.45,3.81,-135.04,-137.23,-64.09,-2.75
125.0,-166.48,-1.47,0.27,-171.76,-142.55,162.56,-154.26,2.45,-153.24,-125.91,-64.35,-8.65
125.11,-175.48,-1.63,-0.13,-180.51,-161.81,162.39,-173.64,1.76,-172.73,-159.11,-65.59,-8.83
125.21,-187.69,-1.59,-0.35,-192.77,4.28,167.45,174.45,2.13,167.45,170.28,-65.27,-2.87
125.32,-185.73,-1.92,0.16,-189.97,-14.65,167.29,153.36,1.9,148.92,123.1,-61.78,25.61
125.42,-185.75,-2.15,-0.18,-189.65,-33.46,167.07,139.55,3.34,130.69,130.05,-61.55,22.26
125.53,-180.47,1.66,-2.5,-180.95,-53.91,166.93,118.56,3.09,113.96,-114.93,-63.5,-22.63
125.63,-182.95,-2.13,-0.16,-183.13,-72.81,166.71,99.53,1.49,95.44,-114.06,-64.21,-24.59
125.73,-180.5,-2.34,-0.87,-180.24,-92.0,166.57,78.83,6.16,76.65,123.38,-67.22,9.61
125.83,-175.49,-1.63,-0.82,-175.08,-109.37,166.41,62.0,3.61,59.57,117.93,-66.82,15.01
125.94,-175.72,-1.3,-0.95,-175.06,-128.33,166.38,40.81,1.59,40.75,142.7,-62.99,13.63
126.04,-177.81,-1.42,-1.42,-177.15,-146.31,166.24,17.04,0.96,22.28,163.82,-62.48,8.36
126.14,-179.6,-1.85,-2.18,-179.63,-165.06,166.07,1.26,2.26,3.0,-116.65,-62.58,-27.19
126.24,-182.78,-1.55,-2.6,-182.94,0.71,165.92,-15.49,1.51,-15.49,-118.0,-63.04,-26.8
126.35,-167.84,-1.44,-0.42,-167.91,-18.1,165.82,-32.98,2.76,-34.1,118.62,-66.0,12.91
126.46,-170.18,-1.56,-0.46,-170.17,-35.49,165.66,-57.1,3.76,-52.0,115.1,-66.23,17.16
126.56,-180.62,-2.16,-1.48,-181.54,-54.87,165.53,-75.98,7.4,-72.47,-175.91,-65.7,4.98
126.67,-182.02,-1.53,-0.43,-183.18,-73.51,165.38,-98.73,21.35,-91.91,-147.41,-65.63,-1.0
126.77,-182.88,-3.05,-1.79,-184.15,-93.22,165.22,-106.9,6.12,-110.88,-121.34,-66.04,-20.35
126.88,-185.66,-1.79,-0.95,-186.64,-112.99,165.03,-129.71,3.25,-130.65,-130.31,-65.84,-16.56
126.99,-174.51,-0.78,0.44,-175.84,-133.73,164.78,-151.96,2.44,-152.07,117.51,-63.84,25.76
127.1,-173.08,-1.34,-0.33,-174.41,-151.8,164.64,-166.91,2.12,-169.97,120.82,-63.9,23.99
127.21,-176.23,-1.79,-0.86,-176.97,-170.62,172.42,171.05,2.23,171.53,-112.46,-66.63,-20.17
127.31,-179.4,-1.5,-1.02,-180.17,3.83,172.26,158.14,1.88,153.04,-111.83,-67.12,-22.09
127.42,-179.44,-1.85,-1.05,-179.5,-14.1,172.19,132.84,2.52,135.26,126.0,-67.47,9.72
127.52,-179.87,-2.8,0.05,-180.11,-32.3,171.91,116.74,3.56,117.01,119.32,-66.84,15.11
127.63,-183.32,0.24,-1.21,-182.08,-52.16,171.86,100.21,6.38,99.24,162.09,-62.86,9.8
127.73,-191.24,-0.76,-0.34,-189.94,-71.11,171.78,87.5,30.53,81.05,-169.01,-62.67,4.02
127.83,-183.89,-0.95,-0.21,-181.92,-90.39,171.7,63.77,4.23,62.36,-115.32,-65.09,-24.88
127.93,-182.92,-1.24,-0.27,-180.84,-109.08,171.57,49.08,0.92,44.39,-118.12,-65.78,-23.17
128.04,-183.15,-0.16,1.28,-180.09,-129.19,171.47,23.83,2.71,25.23,112.64,-68.46,17.79
128.14,-181.63,-1.15,-0.43,-178.67,-147.37,171.36,1.72,2.37,6.81,111.6,-68.29,20.63
128.25,-179.91,-1.47,-1.34,-177.93,-166.48,171.18,-16.78,2.1,-13.16,-160.08,-65.44,0.07
128.35,-173.3,-1.06,-1.55,-171.57,3.02,171.07,-34.31,2.47,-31.2,-138.73,-65.09,-5.51
128.46,-170.67,-1.6,-1.49,-169.85,-15.45,170.96,-53.15,2.21,-50.65,-123.72,-65.76,-19.94
128.56,-170.63,-2.17,-0.27,-169.98,-33.25,170.74,-72.46,8.92,-68.76,-133.13,-65.94,-16.27
128.67,-172.34,-1.75,-0.08,-173.06,-52.47,170.58,-94.98,8.79,-89.83,113.01,-66.79,23.19
128.77,-181.64,0.28,-0.07,-182.68,-71.03,170.61,-114.49,5.2,-109.02,114.95,-66.88,22.55
128.88,-181.39,-1.52,-1.06,-182.99,-90.31,170.56,-129.99,3.43,-128.78,-115.35,-67.7,-14.22
128.99,-188.26,-3.18,-2.16,-189.94,-110.35,170.22,-143.58,1.48,-148.52,-112.51,-67.88,-18.1
129.1,-172.06,-1.73,-0.02,-173.08,-130.57,170.09,-167.4,2.3,-168.41,125.25,-66.63,11.03
129.21,-173.63,-1.51,0.05,-174.58,-148.89,173.5,176.99,1.36,173.5,119.35,-66.21,15.72
129.32,-181.56,-1.88,-1.0,-181.63,-168.03,173.35,154.15,3.04,155.06,-167.65,-64.52,5.16
129.42,-170.02,-0.88,-1.43,-170.13,6.25,173.26,143.11,1.87,137.95,-142.18,-64.85,-0.43
129.53,-177.27,-2.41,-0.11,-177.06,-11.38,173.16,116.42,2.03,120.0,-119.4,-69.07,-17.88
129.63,-182.8,-0.01,-1.24,-182.82,-30.46,173.16,105.66,5.19,101.33,-130.25,-69.34,-13.82
129.75,-187.66,0.28,-0.89,-186.55,-51.78,173.09,80.98,8.54,81.11,114.9,-66.62,22.4
129.85,-181.86,-0.97,-0.33,-180.75,-69.8,173.0,64.52,2.43,63.32,119.03,-65.9,20.61
129.95,-180.31,-0.6,0.27,-178.68,-88.98,172.87,45.27,2.49,44.86,-120.24,-64.11,-15.23
130.05,-185.37,-0.48,1.13,-183.72,-107.74,172.82,28.89,1.81,26.5,-116.49,-64.22,-19.37
130.16,-187.13,-0.88,-0.24,-185.94,-128.21,172.69,-0.82,2.4,4.89,156.47,-68.41,-4.06
130.26,-187.53,-1.65,0.4,-186.72,-146.97,172.53,-15.55,2.35,-13.94,132.41,-68.83,1.6
130.36,-178.95,-2.45,0.56,-178.22,-165.73,172.28,-34.99,2.2,-32.79,115.37,-68.8,19.11
130.46,-177.09,-2.36,0.19,-176.52,2.42,172.04,-56.0,4.21,-51.34,121.25,-68.62,16.26
130.57,-185.59,-3.99,-0.24,-185.29,-16.56,171.63,-71.0,4.32,-70.24,-114.08,-67.43,-17.75
130.67,-169.92,-0.79,-0.7,-169.68,-34.28,171.55,-90.1,44.97,-88.15,-112.52,-67.34,-20.81
130.78,-176.82,-0.49,-0.01,-177.87,-53.14,171.42,-114.65,5.46,-109.06,129.87,-67.38,6.18
130.89,-177.24,-0.72,-0.72,-178.67,-71.45,171.34,-129.12,3.53,-127.66,120.46,-67.42,11.26
130.99,-189.49,-2.11,-0.72,-190.68,-91.68,171.3,-143.63,1.8,-147.23,139.99,-66.65,14.15
131.1,-185.07,-2.48,-1.04,-186.0,-111.0,171.04,-168.72,2.24,-166.85,167.85,-66.91,9.09
131.21,-178.05,-1.66,-0.22,-178.75,-131.05,174.52,172.34,2.42,173.42,-113.82,-70.09,-18.43
131.32,-175.57,-1.73,1.15,-176.34,-149.57,174.34,160.75,1.53,155.36,-119.62,-70.13,-15.65
131.42,-173.46,-3.09,1.16,-173.58,-168.68,174.1,141.14,1.63,136.91,113.23,-66.72,23.28
131.53,-169.43,-2.43,-0.03,-169.27,4.63,173.85,125.84,2.6,120.16,114.87,-66.26,23.23
131.63,-175.4,-3.72,-0.48,-174.67,-13.38,173.59,105.76,3.6,102.66,-118.28,-65.71,-12.21
131.74,-181.79,-2.5,-0.49,-180.87,-32.37,173.33,84.7,17.19,83.86,-114.14,-66.25,-16.21
131.84,-184.68,-0.25,-0.38,-183.44,-51.73,173.26,66.72,2.06,65.09,157.76,-70.87,-3.75
131.94,-175.87,-1.39,-1.34,-174.52,-69.33,173.12,45.72,1.44,47.45,130.73,-71.18,1.67
132.05,-175.21,-2.22,-2.5,-174.71,-86.68,172.97,24.76,2.33,28.89,115.48,-68.85,18.41
132.15,-174.4,-1.61,-2.37,-174.18,-104.13,172.81,5.79,1.61,10.93,122.2,-68.16,15.79
132.25,-175.54,-0.73,-0.03,-176.29,-121.33,172.71,-18.32,1.91,-8.08,-114.54,-66.51,-18.29
132.36,-175.92,-2.3,0.45,-177.44,-139.67,172.47,-34.88,1.93,-27.41,-112.74,-66.59,-21.27
132.47,-185.24,-1.9,-1.45,-188.08,-160.31,172.42,-47.83,1.21,-49.13,123.8,-69.32,5.18
132.57,-174.32,0.27,-1.1,-177.08,-178.13,172.45,-75.02,8.33,-67.93,116.05,-69.49,9.88
132.68,-173.03,-0.47,-1.55,-177.38,5.8,172.2,-91.85,35.93,-89.29,142.13,-69.7,10.67
132.78,-171.05,-1.37,-0.95,-175.57,-11.51,172.06,-108.92,7.04,-107.21,173.34,-69.64,6.29
132.89,-170.81,-2.45,-0.24,-175.46,-29.8,171.83,-129.86,2.05,-126.33,-110.78,-70.37,-19.32
132.99,-175.51,-1.69,0.33,-180.39,-48.49,171.65,-145.76,2.24,-145.56,-113.94,-70.23,-17.92
133.1,-180.5,-1.52,-1.69,-184.85,-68.01,171.54,-160.64,1.97,-164.51,111.85,-68.03,20.16
133.21,-185.58,-1.95,-0.15,-189.65,-87.39,171.34,-178.77,1.72,-183.77,111.85,-67.65,22.03
133.32,-177.84,-1.28,-1.18,-180.27,-107.68,176.16,157.4,1.81,157.19,-115.58,-68.62,-8.84
133.42,-180.18,0.17,-2.14,-182.6,-126.5,176.18,143.5,1.89,138.61,-111.33,-69.21,-12.83
133.53,-174.08,-3.24,0.59,-175.81,-146.57,176.05,123.31,2.95,119.09,136.4,-72.44,1.62
133.64,-169.08,-1.63,-0.54,-170.55,-163.68,175.89,104.34,4.14,102.04,122.12,-71.98,6.26
133.74,-171.76,-0.74,-1.01,-172.29,6.76,175.75,86.91,26.78,84.73,129.2,-67.43,14.13
133.84,-175.43,-1.83,-0.74,-175.82,-10.61,175.57,69.46,3.91,67.5,146.34,-66.98,10.25
133.95,-170.48,-1.61,-1.08,-170.64,-28.69,175.37,51.17,2.77,49.66,-110.6,-67.88,-20.67
134.05,-167.63,-0.99,-0.55,-167.68,-45.82,175.27,29.14,2.17,32.22,-110.59,-68.42,-21.35
134.16,-184.34,-1.98,-2.49,-186.02,-63.75,175.14,9.56,0.58,12.19,113.52,-72.5,7.42
134.26,-183.61,-1.78,-1.53,-185.46,-81.73,174.97,-9.35,1.55,-6.26,109.55,-72.55,11.64
134.36,-183.61,-1.81,-0.86,-186.19,-100.83,174.77,-29.02,2.45,-26.47,140.92,-70.86,8.38
134.46,-184.55,-0.92,-1.37,-187.29,-119.7,174.67,-46.81,3.94,-45.72,175.67,-70.51,3.89
134.57,-180.22,-2.83,-0.21,-183.2,-139.4,174.39,-69.85,3.93,-66.24,-111.17,-70.06,-19.61
134.68,-182.14,-1.91,-0.5,-185.36,-158.6,174.18,-88.34,38.93,-86.0,-114.36,-70.01,-18.22
134.79,-173.79,-1.98,-0.87,-177.66,-178.46,173.87,-109.36,8.06,-107.08,109.27,-70.2,17.68
134.89,-170.86,-1.37,-1.17,-174.89,6.43,173.72,-122.5,2.85,-125.24,108.97,-70.26,19.21
135.0,-171.24,-2.36,-0.21,-175.06,-12.03,173.57,-148.97,3.57,-144.51,-114.29,-71.94,-6.4
135.11,-180.97,-1.3,0.43,-185.08,-31.1,173.44,-157.56,1.85,-163.45,-109.81,-72.25,-10.21
135.22,-185.5,-1.92,0.6,-189.02,-51.39,-183.34,-176.58,1.67,-183.34,151.52,-72.83,-0.22
135.32,-182.24,-0.53,-1.78,-185.32,-70.41,176.61,166.19,1.15,158.12,127.68,-72.35,4.42
135.43,-186.97,-1.47,-1.12,-188.63,-90.12,176.42,149.79,1.34,140.09,122.34,-68.84,16.02
135.53,-187.65,0.73,-2.24,-188.65,-109.32,176.49,129.74,2.51,121.61,135.51,-68.63,12.7
135.64,-176.21,-0.49,-0.98,-175.42,-128.62,176.34,109.99,3.31,104.34,-107.12,-71.29,-17.88
135.75,-175.7,-2.67,-0.42,-174.53,-147.15,176.05,91.37,37.09,86.43,-107.51,-72.05,-17.92
135.85,-174.5,-1.44,-0.58,-172.47,-166.27,175.83,70.96,7.91,68.37,107.0,-74.12,13.43
135.96,-172.76,-1.79,-1.66,-170.55,5.53,175.65,50.57,3.09,51.06,106.55,-73.53,15.8
136.06,-171.59,-1.39,-0.35,-169.42,-12.45,175.47,33.33,1.26,33.29,-157.02,-69.84,0.57
136.16,-165.99,-1.34,-0.49,-163.82,-29.06,175.33,12.12,1.47,16.46,-133.91,-69.49,-3.58
136.26,-173.67,-0.96,-0.63,-172.38,-46.85,175.18,-10.12,2.64,-2.62,-111.8,-70.81,-18.57
136.37,-179.87,-1.02,-1.75,-179.14,-65.41,175.07,-29.35,1.67,-21.93,-116.01,-71.21,-16.61
136.47,-178.64,-1.23,-1.24,-179.29,-83.52,174.87,-52.48,7.24,-42.17,106.34,-73.36,14.19
136.58,-186.69,-0.76,-1.95,-188.16,-102.61,174.79,-66.4,4.48,-61.93,105.94,-73.42,15.96
136.68,-180.67,-1.94,-1.02,-182.94,-121.75,174.61,-86.53,27.69,-82.31,-121.98,-72.96,-4.01
136.79,-187.85,-3.42,-1.0,-190.46,-141.55,174.25,-103.81,5.25,-102.54,-113.61,-72.91,-8.13
136.9,-172.31,-0.67,-0.04,-175.78,-160.9,174.01,-128.42,3.42,-123.72,-165.11,-72.69,-4.68
137.0,-173.8,-0.13,0.17,-177.62,-179.41,174.0,-140.38,1.56,-142.4,153.26,-72.53,-0.79
137.11,-170.08,-2.47,0.05,-173.63,6.08,173.82,-161.59,1.6,-161.34,116.15,-71.1,16.12
137.21,-173.31,-1.64,0.11,-176.87,-11.46,173.66,-176.64,1.9,-178.98,124.67,-71.31,13.36
137.32,-168.17,-2.0,-0.36,-171.25,-29.66,163.47,163.52,1.37,162.92,-104.48,-74.3,-14.63
137.43,-175.9,-1.15,-0.86,-178.94,-48.04,163.35,146.48,1.36,144.45,-104.75,-74.78,-15.15
137.54,-194.26,-2.07,-0.85,-196.22,-68.79,163.1,130.83,1.96,125.13,108.36,-73.88,13.17
137.64,-185.91,-3.11,0.12,-187.5,-87.81,162.79,111.7,5.06,106.46,107.32,-73.16,15.87
137.75,-178.33,-1.05,-0.89,-178.9,-107.44,162.81,88.26,32.79,87.63,-142.08,-69.76,-0.3
137.85,-177.74,-1.31,-0.96,-178.27,-125.8,162.68,70.46,2.54,69.32,-124.74,-69.87,-4.39
137.96,-179.66,-0.78,-0.29,-179.96,-144.88,162.59,50.69,3.5,50.42,-118.17,-74.12,-12.83
138.06,-178.94,-2.09,-1.99,-179.22,-163.36,162.38,32.78,0.74,31.99,-134.21,-74.78,-9.6
138.17,-170.49,-1.64,-0.84,-170.65,7.98,162.14,13.92,1.95,13.43,105.3,-75.09,14.77
138.27,-176.12,-0.98,-1.11,-176.25,-9.27,162.04,-13.79,1.88,-4.75,107.31,-74.6,14.23
138.37,-182.44,-2.66,2.84,-183.32,-28.79,161.63,-34.13,2.47,-25.24,-114.43,-72.04,-9.94
138.47,-173.63,-0.94,-2.34,-175.11,-46.53,161.54,-48.43,1.73,-43.62,-110.59,-71.84,-13.22
138.58,-170.6,-1.38,-0.37,-173.21,-65.58,161.24,-70.18,6.18,-64.41,-172.17,-73.09,-5.58
138.69,-165.86,-1.63,0.16,-168.87,-82.7,161.08,-88.25,38.78,-82.44,146.46,-73.29,-1.89
138.79,-189.76,-1.44,-1.1,-193.37,-102.58,160.97,-101.06,10.02,-102.71,108.59,-73.67,15.64
138.9,-183.31,-2.57,-0.98,-186.8,-122.11,160.7,-121.55,3.66,-122.51,112.78,-73.79,13.82
139.01,-177.11,-3.69,-0.5,-180.31,-141.56,160.3,-150.01,2.05,-142.76,-103.65,-75.87,-13.53
139.12,-174.78,-1.44,-0.11,-178.5,-160.36,160.14,-155.55,1.85,-161.34,-104.03,-75.94,-14.06
139.23,-173.24,-1.51,-0.03,-175.77,5.13,159.97,-175.83,0.76,-180.46,107.68,-73.4,14.61
139.33,-168.18,-1.34,-1.21,-170.41,-12.07,179.4,164.54,1.51,162.33,107.03,-73.0,16.37
139.44,-174.15,-1.44,-0.4,-175.44,-30.79,179.16,148.69,1.75,144.78,-128.32,-72.23,-0.53
139.54,-181.28,-1.77,-0.05,-182.31,-49.52,178.97,128.27,1.75,126.16,-116.02,-72.65,-4.15
139.65,-184.04,-0.63,-1.18,-184.8,-68.87,179.0,107.49,3.66,106.92,-118.81,-77.3,-8.6
139.75,-184.16,-0.29,-0.79,-184.88,-87.89,178.97,96.28,11.24,88.66,-147.1,-77.55,-5.17
139.86,-180.71,0.05,-0.83,-180.04,-107.49,178.97,72.34,5.6,70.28,106.9,-74.32,14.62
139.96,-188.19,-1.61,-1.15,-187.38,-126.34,178.81,54.97,0.5,51.84,110.18,-73.57,13.44
140.07,-183.42,-1.04,-0.89,-182.21,-146.85,178.77,30.15,1.37,31.53,-108.64,-71.82,-14.09
140.17,-175.96,-1.73,-1.76,-174.84,-165.03,178.6,13.45,2.11,13.47,-107.06,-72.14,-15.94
140.28,-172.73,-1.79,-1.54,-171.62,1.03,178.37,-4.85,2.36,-4.73,124.88,-76.13,-0.4
140.38,-172.93,-1.95,-2.23,-171.83,-15.89,178.18,-22.67,1.61,-21.65,112.71,-76.5,3.05
140.48,-172.46,-1.24,-1.21,-172.45,-34.44,177.97,-47.02,2.76,-41.93,109.61,-76.15,11.18
140.58,-168.96,-1.97,-0.58,-169.31,-51.72,177.77,-61.88,4.75,-59.49,116.99,-75.87,8.96
140.69,-172.95,-1.18,-0.83,-174.65,-70.05,177.63,-84.0,22.62,-79.82,-104.69,-75.01,-14.48
140.8,-177.96,-1.21,-0.4,-179.93,-88.81,177.5,-102.79,6.6,-99.14,-105.03,-74.9,-15.09
140.91,-183.76,-2.85,-0.76,-186.21,-108.97,177.3,-120.62,3.11,-119.9,108.9,-74.32,10.29
141.01,-178.63,-2.39,-2.85,-181.14,-127.81,177.04,-133.62,3.75,-138.52,106.64,-74.15,12.9
141.12,-180.33,-0.96,0.47,-182.64,-147.77,176.85,-159.76,3.44,-159.02,-129.79,-74.92,0.72
141.23,-177.42,-1.5,-1.67,-179.78,-166.29,176.7,-176.36,1.78,-177.66,-115.02,-75.28,-2.78
141.34,-171.25,-1.53,-0.52,-172.87,4.0,163.77,167.74,2.05,163.78,-131.48,-77.65,-4.82
141.44,-170.02,-1.79,0.2,-171.36,-13.2,163.59,150.77,2.05,146.85,-176.47,-77.35,-1.6
141.55,-174.91,-1.74,-0.66,-175.55,-31.44,163.45,132.14,2.89,129.31,108.5,-73.29,15.52
141.65,-182.31,-1.14,-0.88,-182.76,-50.08,163.33,119.52,3.1,111.44,112.01,-72.84,14.22
141.76,-186.24,-2.35,-0.83,-185.79,-69.14,163.13,94.85,13.99,92.93,-105.83,-73.53,-12.46
141.86,-184.54,-1.82,-0.53,-183.97,-88.2,162.94,79.62,10.29,74.42,-104.45,-74.18,-14.05
141.97,-185.48,-0.64,-0.98,-184.58,-107.28,162.86,53.95,4.34,55.27,113.07,-78.46,2.61
142.07,-193.3,-1.48,-0.17,-192.49,-126.62,162.71,39.93,2.06,36.38,106.54,-78.48,6.05
142.17,-187.42,-1.88,0.04,-186.09,-146.14,162.47,19.68,1.35,17.52,117.61,-75.1,8.03
142.27,-186.75,-2.36,-1.44,-185.25,-164.64,162.24,3.46,2.06,-0.4,135.34,-74.56,4.94
142.38,-178.7,-1.47,0.39,-177.31,0.43,161.99,-26.62,2.65,-20.74,-105.7,-73.85,-15.49
142.48,-183.61,-2.13,-0.01,-182.6,-18.14,161.77,-39.9,3.37,-39.27,-105.81,-73.96,-16.01
142.59,-178.05,-0.89,-1.37,-177.65,-37.45,161.62,-65.12,5.15,-59.76,110.69,-76.04,5.1
142.69,-173.45,-1.47,-0.98,-173.44,-54.98,161.47,-81.94,14.04,-77.75,106.39,-76.27,8.01
142.8,-171.51,-1.11,-1.66,-172.35,-74.11,161.41,-98.26,13.65,-97.65,138.53,-76.52,6.12
142.9,-170.44,-2.14,-0.73,-171.31,-91.54,161.19,-119.4,4.76,-115.55,-172.6,-76.63,3.08
143.01,-171.42,-2.1,-1.27,-172.49,-109.98,161.02,-133.25,2.33,-133.92,-104.27,-77.35,-11.91
143.11,-176.85,-1.82,0.05,-177.87,-129.01,160.82,-153.35,2.45,-153.09,-107.04,-77.23,-10.49
143.22,-180.39,-1.53,-0.23,-181.37,-148.63,160.71,-171.8,1.78,-172.65,105.63,-74.38,15.24
143.33,-191.65,-1.22,-1.11,-192.56,-168.85,167.27,169.33,1.45,167.27,105.91,-74.1,15.9
143.44,-176.47,-0.56,-1.6,-175.81,2.92,167.15,153.01,1.11,149.32,-106.66,-75.18,-7.43
143.54,-177.13,-0.92,-1.38,-176.23,-15.0,167.06,130.69,0.71,131.41,-103.92,-75.81,-9.67
143.65,-173.75,-3.12,0.44,-172.8,-34.16,166.83,114.61,2.19,112.65,147.51,-79.26,-0.5
143.75,-175.17,-0.92,-0.59,-174.09,-51.89,166.74,99.16,7.59,95.41,119.09,-78.91,2.73
143.85,-175.5,-2.45,-0.66,-173.98,-69.96,166.47,81.14,7.52,78.01,109.2,-74.84,11.83
143.95,-172.08,-1.95,-1.05,-170.33,-87.19,166.28,61.09,2.3,60.97,114.87,-74.27,9.96
