Tiempo,GiroX,GiroY,GiroZ,KalmanGiroY,GiroXAngle,GiroYAngle,Pitch,Roll,KalmanPitch,DMPYaw,DMPPitch,DMPRoll
44.45,-0.08,0.09,0.05,-0.13,1.6,5.76,1.04,1.43,0.67,98.05,22.94,2.98
44.53,-0.1,0.01,0.02,-0.12,1.59,5.76,1.11,1.73,0.7,98.32,22.94,2.97
44.62,-0.12,0.27,0.18,-0.11,1.59,5.77,0.61,1.26,0.69,105.72,22.94,2.96
44.7,-0.02,0.04,-0.07,-0.01,1.59,5.78,0.49,1.59,0.67,106.0,22.95,2.96
44.79,0.02,0.36,-0.1,0.03,1.57,5.77,0.7,1.44,0.69,113.8,22.88,2.93
44.87,-0.08,-0.08,0.05,-0.06,1.57,5.77,0.91,0.96,0.7,114.08,22.88,2.92
44.97,-0.03,0.27,0.03,-0.0,1.57,5.79,0.84,1.29,0.72,122.07,22.86,2.95
45.05,-0.08,-0.08,0.08,-0.04,1.56,5.79,0.79,1.52,0.72,122.37,22.86,2.94
45.14,0.06,0.42,0.1,0.1,1.56,5.8,0.5,1.46,0.71,130.55,22.83,2.95
45.22,0.04,0.15,0.15,0.07,1.56,5.82,0.41,1.7,0.69,130.84,22.84,2.95
45.31,0.15,0.25,0.17,0.16,1.57,5.82,0.91,1.81,0.7,138.91,22.85,2.98
45.39,0.11,0.09,-0.02,0.13,1.58,5.83,1.31,1.46,0.76,139.21,22.85,2.99
45.48,0.09,0.05,0.08,0.15,1.59,5.84,0.73,1.53,0.78,147.51,22.85,3.01
45.56,-0.08,0.07,0.01,-0.02,1.58,5.85,0.62,1.4,0.76,147.81,22.84,3.02
45.64,-0.09,0.14,-0.08,-0.05,1.59,5.85,0.56,1.62,0.75,156.25,22.88,3.04
45.73,0.02,0.28,0.02,0.05,1.59,5.87,0.71,1.72,0.75,156.57,22.88,3.04
45.82,0.15,0.14,0.0,0.17,1.59,5.87,0.67,0.55,0.74,165.38,22.92,3.01
45.9,0.02,0.05,0.07,0.03,1.59,5.87,0.56,1.22,0.73,165.69,22.94,3.01
45.99,0.04,0.36,0.0,0.05,1.59,5.89,0.68,1.46,0.73,174.3,22.93,3.02
46.07,0.02,0.19,0.18,0.03,1.59,5.9,0.67,1.57,0.72,174.6,22.94,3.03
46.15,-0.04,0.24,0.07,-0.03,1.58,5.9,0.7,1.25,0.72,-176.79,22.98,3.02
46.24,0.08,0.0,-0.1,0.08,1.59,5.9,0.69,1.44,0.72,-176.47,22.98,3.02
46.33,0.11,-0.01,0.04,0.13,1.58,5.93,0.88,1.52,0.75,-167.7,22.97,3.01
46.41,0.09,0.12,-0.01,0.12,1.59,5.94,0.73,1.68,0.76,-167.38,22.97,3.01
46.5,0.01,0.2,-0.05,0.05,1.57,5.94,0.9,1.3,0.77,-158.69,22.97,2.94
46.58,-0.03,0.03,-0.08,0.01,1.57,5.94,0.57,1.44,0.76,-158.38,22.97,2.94
46.67,-0.11,0.24,0.18,-0.08,1.57,5.96,0.87,1.2,0.76,-149.88,22.96,2.94
46.76,-0.08,-0.1,0.0,-0.04,1.56,5.95,0.7,1.44,0.76,-149.58,22.95,2.95
46.85,-0.02,0.14,0.04,0.03,1.57,5.96,0.65,1.31,0.77,-141.29,22.95,2.94
46.93,-0.15,0.06,0.1,-0.11,1.56,5.96,0.78,1.1,0.76,-140.99,22.95,2.94
47.02,-0.11,0.23,0.17,-0.09,1.56,5.96,0.95,1.72,0.76,-132.88,22.92,2.95
47.11,0.07,0.1,0.17,0.1,1.57,5.96,0.5,1.34,0.75,-132.59,22.94,2.94
47.2,-0.11,0.09,0.05,-0.05,1.57,5.98,0.89,1.35,0.81,-124.72,22.95,2.97
47.28,0.04,0.27,0.08,0.1,1.57,6.0,0.79,1.13,0.82,-124.45,22.95,2.96
47.37,-0.13,0.07,0.01,-0.07,1.57,6.01,0.79,1.35,0.82,-116.74,22.95,2.98
47.45,-0.08,0.14,0.06,-0.03,1.57,6.02,0.8,1.55,0.82,-116.48,22.95,2.99
47.54,0.05,0.11,0.15,0.1,1.56,6.05,0.96,1.51,0.83,-108.86,22.97,2.98
47.63,0.11,-0.05,0.04,0.18,1.57,6.04,0.73,1.27,0.83,-108.59,22.96,2.99
47.72,-0.11,0.14,0.1,-0.08,1.58,6.05,0.77,1.75,0.81,-100.98,22.95,2.98
47.8,-0.08,0.09,0.15,-0.06,1.57,6.06,0.89,1.65,0.81,-100.72,22.95,2.98
47.89,0.05,0.03,0.12,0.03,1.57,6.07,0.83,1.41,0.75,-93.17,22.93,2.97
47.97,-0.01,0.23,-0.06,-0.02,1.57,6.08,0.14,1.27,0.7,-92.9,22.92,2.98
48.07,0.11,-0.11,0.11,0.06,1.57,6.09,0.64,1.71,0.7,-85.33,22.86,2.94
48.15,-54.92,-0.19,-0.63,-54.96,-2.97,6.07,-0.39,1.28,-3.59,-85.05,22.85,2.94
48.24,-170.9,-1.86,-0.02,-169.25,-19.74,5.91,-11.0,2.34,-17.91,80.38,18.2,-18.19
48.34,-181.37,-2.55,-0.86,-179.3,-37.47,5.66,-30.52,1.6,-35.06,81.34,18.25,-5.9
48.44,-177.79,-1.46,-1.68,-175.24,-54.86,5.56,-47.35,3.83,-51.62,75.74,18.88,59.63
48.54,-165.47,-0.96,-1.93,-162.63,-70.88,5.47,-67.62,5.21,-67.39,62.12,19.38,68.28
48.64,-163.2,-1.89,-1.01,-160.67,-87.44,5.25,-86.81,22.86,-84.28,-81.49,21.04,15.5
48.74,-171.5,-1.15,-1.08,-169.14,-104.41,5.13,-102.44,13.22,-101.14,-81.41,21.16,2.37
48.84,-176.07,-2.28,-0.8,-173.97,-122.46,4.89,-121.08,2.82,-119.33,30.97,17.44,-69.99
48.94,-168.11,-2.44,-0.66,-166.14,-139.46,4.64,-138.41,2.67,-136.35,62.38,16.96,-60.51
49.05,-168.34,-1.6,0.62,-166.74,-157.03,4.46,-154.72,2.55,-154.07,80.13,15.84,31.64
49.15,-169.22,-1.79,1.3,-167.67,-173.78,4.28,-172.32,1.09,-170.83,78.84,15.91,43.47
49.25,-180.26,-2.19,0.6,-178.63,-63.97,172.04,172.04,1.78,171.42,-80.21,17.76,36.13
49.35,-174.79,-1.24,-0.48,-173.11,-81.28,171.91,155.22,1.36,154.37,-81.48,18.03,22.67
49.46,-179.44,-2.73,0.18,-177.66,-99.18,171.75,136.67,2.44,136.7,-56.61,17.91,-68.69
49.56,-169.31,-2.27,-0.27,-167.52,-116.13,171.52,121.63,1.86,120.1,-1.02,17.71,-72.06
49.66,-164.78,-1.79,-0.33,-162.89,-133.39,171.31,103.63,6.27,103.07,80.74,16.12,17.15
49.76,-178.04,-2.14,-0.42,-176.11,-151.22,171.09,85.72,18.32,85.46,80.02,16.15,29.99
49.86,-184.96,-2.05,-0.56,-183.06,-169.68,170.93,67.3,1.64,67.15,-78.48,17.11,41.36
49.96,-169.0,-0.54,-1.26,-167.09,-36.63,170.88,47.94,2.6,50.36,-80.37,17.22,27.72
50.07,-169.62,-1.73,-1.72,-168.84,-54.13,170.76,28.22,0.99,31.46,-67.46,15.73,-64.14
50.17,-175.18,-1.76,-1.9,-174.6,-71.47,170.59,10.32,2.57,13.85,-46.17,15.35,-73.03
50.27,-184.9,-1.92,-1.04,-184.92,-90.19,170.43,-7.42,1.55,-5.47,82.38,13.12,0.94
50.37,-176.75,-1.39,-1.79,-176.89,-107.1,170.29,-29.66,1.67,-23.03,82.49,13.26,15.3
50.47,-170.93,-1.62,-1.05,-172.13,-124.79,170.1,-49.47,2.63,-42.25,-59.85,14.73,70.8
50.57,-170.84,-2.41,-1.09,-172.56,-142.06,169.86,-69.44,5.35,-60.63,-74.84,15.15,59.97
50.68,-181.93,-1.76,-1.21,-185.74,-160.64,169.81,-82.23,14.44,-81.42,-76.0,14.83,-47.99
50.78,-186.07,-1.41,-0.92,-189.93,-179.86,169.66,-104.27,9.31,-101.32,-69.65,14.34,-61.43
50.89,-181.01,-2.66,-1.05,-185.09,-9.45,169.41,-123.52,3.27,-121.52,81.73,11.13,-0.08
50.99,-177.36,-1.58,-0.62,-181.59,-27.18,169.25,-137.75,2.04,-139.5,81.99,11.19,13.42
51.09,-161.43,-2.26,-0.66,-165.33,-43.98,169.07,-157.2,1.38,-156.53,-68.52,12.99,66.09
51.19,-184.18,-1.71,-1.09,-188.13,-62.8,168.9,-173.68,1.25,-175.54,-76.3,13.31,54.71
51.3,-184.18,-1.4,-0.69,-187.53,-82.78,165.38,165.48,1.14,164.76,-72.3,13.71,-57.81
51.4,-179.02,-1.24,-0.6,-182.32,-100.89,165.25,148.98,1.46,146.57,-59.48,13.53,-70.24
51.51,-175.18,-2.69,-0.02,-177.23,-120.46,165.01,136.85,2.07,128.8,80.83,11.53,11.18
51.61,-180.84,-0.56,-1.11,-182.37,-138.57,164.95,114.52,3.17,110.89,80.43,11.55,24.79
51.72,-185.18,-1.34,0.14,-186.2,-157.77,164.99,93.87,6.87,92.09,-77.23,12.87,49.3
51.81,-185.69,-1.8,-0.53,-186.58,-175.95,164.81,79.22,4.22,74.33,-79.82,12.94,35.75
51.92,-174.15,-1.85,-1.21,-173.67,-2.75,164.66,62.73,2.44,57.19,-70.63,12.59,-61.23
52.02,-179.23,-0.66,-0.47,-178.39,-20.3,164.6,43.55,1.76,40.05,-56.84,12.33,-72.33
52.12,-177.91,-0.9,0.11,-175.71,-39.63,164.45,22.25,1.82,22.31,81.69,10.51,-2.95
52.22,-185.6,-2.0,-1.42,-183.41,-57.41,164.26,1.83,1.32,4.5,81.88,10.53,10.9
52.32,-184.63,-1.69,-0.95,-182.51,-76.78,164.04,-17.88,1.71,-14.75,-54.65,11.73,73.92
52.42,-178.37,-1.7,-0.84,-176.43,-94.62,163.87,-33.06,2.29,-32.45,-73.53,12.11,61.5
52.52,-180.05,-1.79,-1.08,-178.29,-113.18,163.73,-51.51,2.65,-51.04,-78.73,11.91,-34.04
52.63,-179.03,-2.34,-1.2,-177.3,-131.46,163.49,-67.18,5.82,-68.97,-75.77,11.55,-47.84
52.74,-175.44,-1.5,-1.11,-174.16,-151.03,163.37,-90.1,44.95,-89.17,80.49,8.3,-17.87
52.84,-181.53,-1.34,-1.13,-180.31,-169.39,163.24,-108.8,4.55,-107.52,81.38,8.19,-4.71
52.95,-167.31,-1.79,-0.68,-166.49,13.92,163.04,-127.5,3.63,-126.35,-66.38,9.8,70.52
53.05,-170.92,-1.88,-0.46,-170.17,-3.18,162.85,-143.17,1.89,-143.36,-75.91,10.15,58.53
53.15,-172.93,-1.24,0.95,-172.4,-20.92,162.71,-165.01,2.71,-161.63,-78.14,10.49,-41.06
53.25,-170.13,-1.18,-0.92,-169.83,-38.3,180.89,179.69,1.35,180.89,-74.23,10.43,-54.68
53.36,-170.17,-1.47,-0.46,-169.82,-56.59,163.6,163.28,1.8,162.86,81.22,7.87,-3.17
53.46,-165.32,-0.76,-0.71,-164.94,-72.78,163.53,146.78,1.16,146.71,81.39,7.8,10.19
53.56,-168.37,-0.3,-0.92,-167.63,-89.76,163.42,133.33,1.3,130.53,-36.92,8.85,78.97
53.66,-172.89,-2.37,-0.33,-171.94,-106.87,163.19,114.52,2.9,113.61,-68.51,9.16,68.38
53.76,-175.86,-0.5,-0.56,-174.23,-125.63,162.97,97.77,7.16,95.95,-79.66,9.68,-34.02
53.86,-173.96,-0.73,-0.36,-172.2,-142.84,162.89,77.3,8.47,78.76,-77.09,9.61,-47.17
53.96,-166.95,-0.78,-0.87,-165.62,-160.43,162.81,58.27,1.99,60.69,79.59,7.62,-29.88
54.06,-171.34,-1.0,-1.07,-170.17,-177.21,162.71,38.04,1.7,43.47,80.9,7.47,-16.85
54.16,-172.33,-1.59,-2.13,-172.16,8.1,162.58,19.55,1.4,24.75,69.56,7.52,70.54
54.26,-181.11,-1.6,-1.74,-181.34,-8.86,162.43,3.84,1.68,7.38,36.48,7.92,81.07
54.35,-183.82,-1.53,-1.66,-185.12,-27.07,162.24,-15.55,2.04,-12.26,-81.81,8.62,16.38
54.45,-178.49,-0.98,-1.92,-180.02,-44.73,162.14,-34.59,1.6,-30.49,-81.77,8.63,2.0
54.55,-179.27,-1.21,-1.32,-181.43,-62.52,162.09,-50.09,2.98,-49.01,-48.01,6.49,-77.99
54.65,-177.48,-1.14,-1.21,-179.73,-80.26,161.98,-71.69,5.29,-67.45,14.91,6.1,-82.84
54.76,-177.34,-0.96,-0.96,-180.74,-98.93,161.73,-90.87,43.88,-87.78,81.85,4.25,12.26
54.86,-186.25,-3.17,-0.69,-189.87,-117.36,161.41,-109.29,6.01,-106.83,81.63,4.29,25.69
54.96,-174.2,-1.94,-0.76,-177.99,-135.6,161.22,-124.55,4.09,-125.36,-78.39,6.05,53.15
55.06,-177.44,-2.42,-0.86,-181.16,-153.73,160.97,-144.64,1.85,-143.95,-80.69,6.33,39.57
55.17,-173.96,-2.34,-2.44,-176.72,-172.64,160.78,-159.66,1.23,-161.65,-56.61,5.35,-75.13
55.27,-172.25,-1.62,-0.71,-174.86,7.93,160.61,-174.77,1.55,-179.23,-3.84,4.97,-85.03
55.37,-175.84,-1.54,-0.92,-177.66,-10.1,163.57,167.53,1.52,163.52,81.6,3.53,16.28
55.47,-172.4,-1.76,-0.39,-173.91,-26.99,163.4,151.63,1.9,147.01,81.15,3.58,29.96
55.58,-171.85,-3.22,-0.08,-172.44,-45.49,163.14,135.39,2.3,129.65,-78.66,5.21,50.77
55.68,-176.9,-1.44,-0.57,-177.12,-63.0,163.0,112.76,2.05,112.18,-80.71,5.44,37.87
55.78,-180.18,-2.85,-1.08,-179.94,-82.01,162.67,99.1,10.32,94.16,-68.95,5.14,-65.68
55.88,-179.64,-1.28,-0.94,-179.07,-99.79,162.55,81.01,4.64,76.85,-48.5,4.85,-79.07
55.98,-170.23,-0.86,-0.06,-168.63,-118.19,162.33,61.51,3.78,59.65,81.62,3.1,3.31
56.08,-176.37,-0.79,-0.3,-174.66,-135.08,162.26,43.97,2.15,43.02,81.57,3.06,16.98
56.18,-176.95,-0.62,-0.12,-175.27,-153.39,162.17,20.77,1.53,24.44,-65.26,4.07,73.92
56.28,-184.77,-1.98,-1.83,-183.33,-171.49,161.98,2.45,1.23,6.14,-75.95,4.4,59.96
56.38,-178.73,-1.65,-1.09,-177.71,0.42,161.84,-12.27,1.32,-12.17,-79.8,4.37,-29.19
56.48,-179.11,-1.5,-1.37,-178.11,-17.1,161.69,-37.63,2.38,-30.3,-77.6,4.15,-42.97
56.58,-178.76,-2.36,-0.84,-178.53,-35.88,161.63,-49.44,2.4,-49.35,77.8,1.02,-41.14
56.68,-173.92,-1.08,-1.17,-173.69,-53.08,161.52,-71.74,5.93,-66.99,79.96,0.94,-27.59
56.79,-175.43,-1.28,-0.85,-176.54,-72.08,161.32,-89.97,45.0,-87.49,70.0,1.15,70.8
56.89,-184.9,-1.36,-0.75,-186.16,-90.38,161.19,-109.26,7.6,-106.2,39.84,1.47,84.31
56.99,-172.26,-1.81,-1.0,-173.89,-108.73,160.99,-126.17,4.16,-125.0,-81.67,2.51,-7.15
57.09,-176.85,-2.7,-1.54,-178.55,-126.79,160.71,-145.31,1.85,-143.42,-80.8,2.41,-21.11
57.2,-171.56,-2.14,-0.82,-173.41,-145.07,160.48,-163.96,1.7,-162.08,77.75,-0.13,-43.77
57.3,-170.61,-1.47,-1.12,-172.6,-162.68,160.32,-177.07,1.43,-179.62,79.91,-0.31,-29.78
57.41,-170.69,-1.53,-0.87,-172.12,9.68,162.61,163.65,1.2,162.1,25.61,0.62,86.8
57.51,-167.46,-0.85,-1.05,-168.78,-6.37,162.53,148.47,1.35,146.17,-55.3,0.92,80.13
57.61,-172.05,-2.34,-0.37,-172.76,-23.79,162.23,135.16,2.34,129.75,-82.06,1.93,-5.05
57.71,-175.5,-0.84,-1.06,-175.8,-41.15,162.14,116.11,3.68,112.73,-81.32,1.93,-18.16
57.81,-176.33,-0.89,-0.64,-175.65,-59.87,161.93,98.28,4.47,95.25,74.25,-0.06,-55.62
57.91,-180.95,-0.95,-0.65,-180.06,-77.59,161.84,79.78,7.36,77.83,78.18,-0.38,-41.55
58.01,-169.35,-1.73,-0.45,-168.23,-94.77,161.62,62.02,2.92,60.96,79.26,-0.87,49.18
58.11,-174.44,-1.05,-1.55,-173.24,-111.66,161.52,41.49,2.46,43.92,75.3,-0.64,62.8
58.21,-177.24,-0.96,-0.17,-176.37,-129.71,161.4,21.34,2.6,25.37,-81.86,0.95,27.94
58.31,-185.47,-1.98,-1.6,-184.91,-147.86,161.2,2.03,1.69,6.73,-82.26,1.09,14.04
58.41,-179.31,-1.67,-1.25,-179.49,-166.2,161.05,-12.35,1.56,-12.09,-57.81,-0.51,-74.65
58.51,-176.93,-1.18,-1.73,-177.12,2.33,160.93,-37.6,2.33,-30.9,-9.04,-0.85,-88.14
58.61,-178.56,-1.54,-1.2,-179.45,-15.63,160.81,-50.08,3.12,-49.25,82.15,-3.37,3.44
58.71,-173.57,-1.43,-1.11,-174.52,-32.6,160.67,-72.8,5.38,-66.98,82.06,-3.26,17.08
58.81,-177.95,-1.55,-1.1,-179.81,-50.82,160.44,-91.22,40.25,-86.44,-61.55,-2.24,77.47
58.91,-186.51,-3.32,-0.98,-188.74,-69.68,160.11,-109.21,5.27,-105.91,-75.12,-1.91,63.51
59.02,-173.68,-1.99,-0.89,-176.19,-88.52,159.91,-125.37,3.19,-125.05,-75.01,-2.16,-53.97
59.12,-177.71,-2.6,-1.46,-180.25,-106.86,159.64,-144.13,2.45,-143.7,-66.73,-2.47,-67.88
59.23,-172.78,-1.66,-0.24,-175.44,-125.48,159.41,-163.63,2.08,-162.82,82.53,-4.34,2.19
59.33,-172.65,-1.63,-1.27,-175.38,-142.94,159.25,-173.77,2.02,-179.85,82.46,-4.32,15.56
59.44,-171.34,-1.09,-1.06,-172.7,-162.06,162.55,163.94,1.48,162.14,-79.9,-2.19,48.92
59.54,-165.88,-0.68,-0.86,-167.12,-178.84,162.48,146.85,1.54,145.38,-81.46,-1.98,35.94
59.65,-169.93,-0.5,-0.44,-170.19,4.44,162.38,127.05,2.54,127.9,-51.08,-2.99,-77.7
59.75,-177.47,-1.4,-0.63,-177.79,-13.12,162.24,109.68,3.5,110.25,17.91,-3.29,-85.91
59.85,-170.24,-2.37,-0.79,-170.51,-30.92,162.05,94.38,13.24,92.68,82.24,-4.82,19.64
59.95,-170.84,-1.84,-0.96,-171.0,-47.64,161.87,76.45,4.59,75.98,81.56,-4.63,33.62
60.05,-165.65,-0.88,-0.88,-166.01,-64.25,161.77,56.76,2.87,58.85,-79.29,-3.14,53.81
60.15,-170.3,-1.34,-1.35,-170.81,-80.92,161.64,37.71,1.47,41.72,-81.29,-2.84,40.96
60.25,-172.34,-1.78,-2.27,-173.66,-98.25,161.47,20.73,0.77,23.38,-77.26,-3.13,-46.5
60.35,-175.27,-1.56,-0.72,-176.8,-115.59,161.31,1.39,2.28,5.44,-72.12,-3.46,-59.7
60.45,-172.46,-1.85,-0.6,-175.08,-134.11,161.13,-19.18,1.52,-14.7,81.34,-6.32,-16.31
60.55,-168.12,-2.16,-0.73,-171.04,-151.1,160.92,-38.32,2.1,-32.55,81.96,-6.45,-3.06
60.65,-168.15,-1.15,-1.21,-172.06,-168.44,160.75,-57.22,3.98,-51.55,-30.82,-5.9,83.33
60.76,-171.18,-0.53,-1.18,-175.5,5.16,160.7,-75.18,9.88,-69.86,-69.92,-5.58,72.18
60.86,-169.44,-1.92,-0.95,-175.03,-12.45,160.5,-94.39,24.15,-89.54,-80.44,-5.64,-30.42
60.96,-176.0,-1.96,-0.77,-181.93,-30.42,160.3,-111.62,5.68,-108.44,-78.14,-5.84,-44.02
61.07,-171.34,-1.67,-0.2,-177.73,-48.18,160.13,-129.88,3.19,-127.4,81.81,-8.06,-20.42
61.17,-171.86,-2.25,-0.07,-178.44,-65.73,159.9,-151.76,2.23,-146.24,82.5,-8.13,-6.5
61.28,-183.38,-2.05,-2.59,-189.5,-85.62,159.73,-163.58,2.43,-165.47,-70.8,-6.6,71.33
61.38,-180.81,-1.4,-1.95,-186.8,-104.09,175.81,179.54,2.39,175.81,-78.03,-6.27,58.08
61.49,-183.73,-1.22,-1.01,-188.33,-123.36,175.66,164.18,1.64,157.95,-73.79,-6.57,-57.3
61.59,-187.33,0.65,-3.24,-191.55,-142.51,175.72,143.57,1.79,138.81,-61.25,-6.97,-71.39
61.7,-186.95,0.64,-1.3,-189.88,-162.53,175.85,120.61,2.59,119.73,82.93,-8.85,14.47
61.8,-178.59,-2.05,-0.03,-181.46,0.4,175.65,106.19,3.61,102.15,82.4,-8.64,29.24
61.9,-185.24,-2.15,-0.87,-187.37,-17.34,175.53,91.78,35.59,85.35,-77.25,-6.77,62.1
61.99,-163.14,-1.05,-0.91,-164.81,-33.49,175.43,72.94,3.98,69.4,-80.75,-6.43,48.15
62.1,-183.15,-0.39,-0.51,-183.9,-53.1,175.44,50.75,2.31,50.52,-75.1,-6.64,-54.25
62.2,-188.12,-0.61,-0.85,-188.86,-71.72,175.38,31.33,2.4,31.8,-65.85,-6.97,-67.64
62.3,-177.43,-1.92,-2.06,-178.22,-90.42,175.21,15.1,1.43,13.15,82.08,-10.1,-8.89
62.4,-179.54,-1.67,-1.01,-180.2,-107.99,175.05,-5.42,1.93,-4.57,82.5,-10.23,4.89
62.5,-179.85,-1.58,-1.55,-180.77,-126.04,174.87,-26.09,2.22,-23.22,-43.44,-9.69,79.32
62.6,-186.55,-2.97,0.0,-187.68,-144.89,174.57,-42.62,2.52,-42.22,-73.58,-9.33,68.91
62.7,-182.8,-2.63,-0.88,-184.19,-163.81,174.22,-66.74,3.94,-62.06,-81.17,-9.1,-32.53
62.81,-178.44,-1.56,-1.01,-180.2,2.22,174.06,-82.77,13.71,-80.69,-78.5,-9.28,-46.68
62.91,-169.17,-1.61,-0.66,-171.24,-14.98,173.9,-99.3,15.08,-98.38,81.38,-11.75,-32.43
63.01,-170.3,-1.78,-0.66,-172.44,-32.38,173.72,-116.1,6.02,-116.01,82.48,-11.9,-19.51
63.12,-178.96,-1.45,-0.15,-181.05,-51.96,173.46,-133.58,3.04,-135.54,-52.17,-10.73,77.39
63.22,-180.12,-1.49,0.24,-182.07,-70.56,173.31,-148.82,2.7,-153.79,-73.65,-10.51,67.13
63.33,-167.39,-1.39,-0.35,-168.77,-88.07,173.18,-171.93,2.06,-171.3,-78.4,-10.67,-43.81
63.43,-174.43,-1.8,0.08,-175.86,-106.26,170.47,171.38,1.98,170.47,-73.89,-10.92,-56.93
63.54,-170.82,-1.31,-0.64,-171.62,-124.18,170.28,156.54,2.0,153.52,83.37,-12.86,0.86
63.64,-171.82,0.09,-1.4,-172.37,-141.38,170.29,137.77,1.86,136.43,83.43,-12.73,14.9
63.74,-174.05,-0.3,-1.11,-173.89,-159.89,170.33,119.09,2.13,118.73,-79.54,-10.54,57.38
63.84,-169.69,-2.2,-0.28,-169.51,-177.24,170.1,103.03,8.26,101.56,-81.75,-10.27,44.83
63.95,-188.41,-2.16,-0.42,-188.09,5.55,170.0,84.09,13.81,83.17,-66.55,-11.0,-65.37
64.05,-182.24,-0.66,-2.02,-181.85,-12.48,169.93,62.2,-1.07,64.89,-29.5,-11.45,-76.74
64.16,-181.55,-1.04,-0.63,-181.1,-31.52,169.77,48.76,2.53,46.45,82.84,-14.0,7.25
64.25,-166.2,-1.6,-0.82,-165.59,-47.61,169.61,27.27,2.03,30.13,82.72,-14.04,21.56
64.35,-166.29,-1.36,-1.08,-166.2,-64.02,169.44,8.61,1.99,12.92,-77.23,-12.76,64.15
64.45,-187.48,-2.01,-1.56,-187.71,-82.37,169.24,-6.7,0.9,-5.58,-81.39,-12.4,51.38
64.56,-187.35,-1.56,-1.63,-189.15,-101.25,169.14,-27.44,2.25,-26.59,-77.53,-12.64,-49.14
64.66,-169.3,-1.64,-1.01,-171.15,-118.73,168.97,-51.23,3.48,-44.88,-70.45,-12.87,-62.38
64.77,-163.33,-1.85,-0.61,-166.0,-136.07,168.85,-67.66,3.85,-63.36,83.22,-15.6,-1.77
64.87,-184.7,-2.98,-0.73,-187.68,-154.73,168.55,-88.06,31.08,-82.88,83.28,-15.63,10.58
64.98,-187.49,-3.97,-0.81,-191.64,-175.45,168.12,-109.77,4.26,-105.37,-80.51,-14.49,49.77
65.08,-178.55,-2.02,-0.66,-182.98,4.93,167.91,-124.29,3.94,-124.45,-82.27,-14.43,35.81
65.19,-177.2,-2.27,-0.37,-181.81,-13.57,167.64,-145.17,1.72,-143.8,-51.44,-15.75,-70.25
65.29,-176.06,-1.59,-2.37,-180.78,-31.94,167.48,-154.85,1.53,-161.9,29.79,-15.95,-73.9
65.4,-171.49,-1.65,-0.73,-175.22,-50.33,167.31,-176.61,1.9,-179.83,83.33,-16.34,28.72
65.5,-174.75,-0.61,-1.28,-178.22,-68.19,162.39,166.08,1.55,162.39,82.27,-16.07,41.3
65.6,-168.7,-0.76,-1.02,-171.39,-85.71,162.29,148.85,1.73,145.55,-82.68,-14.07,31.93
65.7,-174.44,-2.33,-0.34,-176.86,-103.35,162.05,135.09,2.18,128.45,-83.01,-13.92,19.67
65.81,-179.0,-0.15,-1.11,-179.95,-122.89,161.99,111.25,4.84,110.07,46.44,-16.25,-72.49
65.91,-170.46,-1.69,-0.47,-171.32,-140.31,161.81,93.12,19.46,92.61,69.71,-16.68,-63.34
66.02,-168.35,-1.37,-0.63,-168.84,-158.7,161.66,75.53,5.75,74.67,80.34,-17.6,51.44
66.12,-163.76,-1.69,-0.85,-164.19,-174.92,161.49,57.72,1.1,58.35,74.98,-17.23,63.14
66.22,-191.2,-0.69,-0.63,-191.6,4.07,161.33,40.55,2.38,39.36,-84.08,-15.11,6.64
66.32,-180.62,-1.61,-0.89,-180.94,-13.21,161.17,20.45,2.61,21.9,-83.62,-14.96,-7.75
66.42,-170.5,-1.54,-1.67,-171.75,-31.22,161.03,-1.38,2.02,2.41,51.42,-17.04,-71.35
66.52,-167.1,-1.44,-1.18,-168.6,-47.57,160.89,-18.39,2.57,-14.47,70.26,-17.46,-63.19
66.62,-165.92,-0.98,-1.69,-168.39,-64.93,160.77,-40.14,2.59,-33.56,82.67,-19.49,28.58
66.72,-175.55,-0.78,-1.44,-178.5,-82.48,160.69,-59.33,3.38,-52.17,81.64,-19.46,40.64
66.83,-185.47,-2.1,-1.28,-189.51,-101.8,160.67,-73.41,6.75,-72.63,-83.45,-18.16,31.05
66.93,-181.08,-1.48,-0.99,-185.18,-120.3,160.52,-93.24,22.61,-91.71,-83.93,-18.12,17.09
67.04,-171.89,-1.61,-0.6,-176.62,-139.08,160.33,-114.21,5.35,-111.85,65.61,-19.89,-66.39
67.14,-178.79,-0.84,0.5,-183.68,-157.74,160.24,-135.06,3.85,-131.4,76.25,-20.06,-57.12
67.25,-185.3,-1.47,0.95,-191.11,-178.5,159.9,-154.95,1.76,-153.71,77.08,-19.6,58.49
67.36,-172.28,-1.56,-0.08,-178.18,3.41,159.74,-166.41,1.35,-171.45,60.32,-19.48,67.67
67.46,-170.24,-1.4,-1.37,-174.27,-15.37,171.36,175.21,1.73,171.49,-82.62,-18.79,-9.4
67.57,-174.4,-2.31,0.57,-178.21,-33.0,171.12,158.35,1.75,153.88,-81.66,-19.01,-22.18
67.67,-172.18,0.31,-1.62,-174.03,-52.19,170.86,139.63,1.2,136.7,82.25,-21.83,-30.3
67.77,-177.55,0.63,-1.29,-179.23,-69.96,170.93,124.65,2.01,119.24,83.48,-22.04,-17.43
67.88,-167.31,-1.23,-0.9,-168.54,-87.23,170.86,102.24,7.12,101.96,25.97,-20.38,69.34
67.98,-171.38,-1.34,-0.76,-172.6,-104.39,170.73,87.9,32.18,84.98,-69.99,-19.95,67.82
