Tiempo,GiroX,GiroY,GiroZ,KalmanGiroY,GiroXAngle,GiroYAngle,Pitch,Roll,KalmanPitch
129.68,-44.92,-1.81,0.23,-48.25,-7.01,-169.93,-55.7,3.27,-55.68
129.75,-47.02,-1.03,-0.18,-50.35,-10.5,-170.0,-57.78,3.17,-59.24
129.83,-43.1,-0.75,-0.19,-46.3,-13.8,-170.06,-62.83,2.82,-62.78
129.9,-43.94,-1.13,-0.1,-47.14,-17.16,-170.15,-63.66,4.08,-66.07
129.98,-44.41,-0.59,-0.19,-47.4,-20.56,-170.19,-68.47,5.07,-69.55
130.06,-41.47,-0.67,-0.31,-44.35,-23.73,-170.24,-73.53,8.64,-73.02
130.13,-44.81,-0.26,-0.46,-47.74,-27.16,-170.26,-77.91,10.46,-76.82
130.21,-44.49,-0.41,-0.58,-47.52,-30.62,-170.3,-78.42,8.89,-80.26
130.29,-44.12,-1.0,-0.4,-46.98,-33.99,-170.37,-82.75,19.7,-83.72
130.37,-45.24,-0.82,-0.06,-48.01,-37.51,-170.44,-86.89,31.56,-87.38
130.44,-44.24,-0.61,-0.21,-46.97,-40.94,-170.48,-91.45,39.23,-91.08
130.52,-41.62,-0.5,-0.16,-44.38,-44.17,-170.52,-93.74,26.61,-94.43
130.6,-43.64,-0.73,-0.2,-46.34,-47.56,-170.58,-95.87,15.63,-97.77
130.68,-40.71,-0.52,-0.08,-43.23,-50.72,-170.62,-100.55,10.19,-101.06
130.76,-44.41,-0.39,0.1,-46.88,-54.26,-170.65,-105.0,8.06,-104.82
130.83,-45.26,-0.5,-0.54,-47.75,-57.78,-170.69,-106.38,7.12,-108.28
130.91,-41.63,-0.75,0.04,-43.93,-61.06,-170.75,-113.16,4.85,-111.91
130.99,-44.56,-0.65,-0.18,-46.99,-64.52,-170.8,-113.85,4.79,-115.35
131.07,-43.97,-0.73,-0.49,-46.25,-67.98,-170.86,-116.49,4.83,-118.69
131.15,-45.04,-0.92,-0.28,-47.12,-71.52,-170.93,-120.53,3.93,-122.17
131.23,-44.03,-0.66,-0.53,-45.95,-74.98,-170.98,-122.68,3.93,-125.42
131.3,-45.12,-0.94,-0.43,-46.79,-78.53,-171.05,-126.53,3.24,-128.79
131.38,-46.79,-0.81,0.08,-48.25,-82.22,-171.12,-129.75,3.5,-132.24
131.46,-45.08,-0.6,0.04,-46.29,-85.72,-171.16,-133.81,2.81,-135.59
131.54,-43.68,-0.47,0.17,-44.73,-89.11,-171.2,-136.88,2.86,-138.8
131.62,-44.18,-0.98,-0.29,-45.04,-92.54,-171.28,-139.57,2.1,-141.97
131.7,-40.85,-0.36,0.07,-41.49,-95.75,-171.3,-142.47,2.0,-144.91
131.77,-44.79,-0.77,0.11,-45.21,-99.23,-171.36,-147.5,2.24,-148.31
131.85,-44.02,-0.73,-0.38,-44.35,-102.65,-171.42,-149.29,2.16,-151.45
131.93,-40.92,0.09,0.94,-41.06,-105.92,-171.41,-153.73,2.63,-154.61
132.01,-46.04,-0.43,-0.11,-46.09,-109.49,-171.45,-156.48,2.26,-157.99
132.09,-42.04,-0.82,-0.03,-41.95,-112.85,-171.51,-161.58,1.64,-161.36
132.17,-44.98,-0.68,0.43,-44.91,-116.44,-171.57,-162.81,1.99,-164.69
132.25,-45.63,-1.02,-0.16,-45.38,-120.03,-171.65,-166.39,1.5,-168.03
132.33,-43.04,-0.5,-0.24,-42.63,-123.46,-171.69,-169.1,1.87,-171.15
132.41,-46.84,-0.5,-0.47,-46.24,-127.2,-171.73,-172.44,1.75,-174.55
132.49,-44.8,-0.54,-0.62,-44.0,-130.78,-171.77,-176.85,2.27,-177.92
132.57,-46.88,-0.96,-1.63,-45.98,-134.52,-171.85,-178.39,1.96,-181.2
132.65,-44.37,-0.7,-0.72,-43.21,-138.06,-171.9,177.74,1.31,175.64
132.72,-46.02,-0.65,-0.61,-44.66,-141.64,-171.95,174.4,1.33,172.44
132.8,-48.45,-0.84,-0.34,-46.9,-145.4,-172.02,170.76,1.04,169.04
132.88,-43.34,-0.55,-0.31,-41.63,-148.77,-172.06,167.69,1.45,166.03
132.96,-45.76,-0.53,-0.89,-43.89,-152.33,-172.1,164.68,1.59,162.87
133.03,-43.75,-0.63,-0.33,-41.7,-155.73,-172.15,160.51,1.6,159.73
133.11,-43.18,-0.86,0.03,-41.06,-159.08,-172.22,159.35,1.69,156.88
133.19,-44.3,-0.92,-0.35,-41.95,-162.47,-172.29,154.7,1.15,153.79
133.27,-44.47,-0.27,-0.31,-42.04,-165.93,-172.31,152.09,1.74,150.71
133.34,-43.45,-0.74,-0.31,-40.89,-169.31,-172.37,148.16,2.03,147.61
133.42,-45.94,-0.57,-0.13,-43.32,-172.88,-172.41,144.63,1.96,144.29
133.5,-45.0,-0.66,-0.21,-42.35,-176.37,-172.46,141.74,1.19,141.09
133.58,-46.28,-0.05,-0.74,-43.57,-179.97,-172.47,138.57,1.75,137.81
133.66,-45.98,-0.27,-0.7,-43.2,176.46,-172.49,136.7,2.0,134.72
133.73,-46.62,-0.5,-0.27,-43.65,172.89,-172.53,132.22,1.96,131.48
133.81,-49.41,-0.56,-0.25,-46.38,169.1,-172.57,130.88,2.12,128.28
133.89,-44.62,-0.84,-0.34,-41.34,165.68,-172.63,124.79,1.78,125.07
133.96,-44.4,-1.22,0.04,-41.15,162.28,-172.73,124.52,2.29,122.23
134.04,-45.23,-0.76,-0.08,-41.76,158.86,-172.78,119.71,2.67,119.15
134.11,-42.53,-0.08,-0.27,-39.01,155.6,-172.79,115.15,3.17,116.04
134.19,-44.36,-0.97,0.03,-40.92,152.2,-172.87,111.94,2.79,112.79
134.27,-43.6,-1.35,0.18,-40.24,148.9,-172.97,109.98,4.41,109.77
134.34,-43.25,-0.18,-0.37,-39.87,145.63,-172.98,105.41,3.25,106.6
134.42,-44.85,-0.05,-0.59,-41.58,142.2,-172.99,103.05,6.62,103.37
134.5,-43.65,0.0,-0.18,-40.41,138.85,-172.99,100.87,6.81,100.34
134.57,-42.37,-0.41,-0.05,-39.09,135.65,-173.02,96.92,8.36,97.33
134.65,-44.01,-1.61,-0.13,-40.76,132.37,-173.14,92.44,27.51,94.08
134.72,-44.6,-1.04,-0.18,-41.51,129.0,-173.21,89.57,43.25,90.78
134.8,-45.02,-0.71,-0.51,-42.04,125.6,-173.27,84.32,14.3,87.22
134.87,-44.02,-0.46,-0.2,-41.3,122.27,-173.3,82.46,10.36,83.9
134.95,-39.75,-0.76,-0.24,-37.16,119.27,-173.36,78.82,7.63,80.83
135.02,-43.8,-0.44,-0.21,-41.4,116.01,-173.39,76.4,7.12,77.59
135.1,-45.2,-0.87,-0.21,-42.91,112.64,-173.46,74.17,3.29,74.37
135.17,-45.09,0.2,-0.05,-42.82,109.28,-173.44,67.2,3.3,70.71
135.25,-43.97,-0.44,-0.24,-42.02,106.06,-173.47,66.57,3.09,67.5
135.32,-44.15,-0.36,-0.01,-42.29,102.77,-173.5,63.51,4.05,64.26
135.39,-42.79,-1.2,-0.31,-40.99,99.58,-173.59,58.63,2.38,60.9
135.47,-46.08,-0.41,-0.16,-44.49,96.2,-173.62,56.22,2.58,57.47
135.54,-43.83,-0.86,-0.42,-42.36,92.99,-173.68,52.61,2.11,54.16
135.61,-40.79,-0.76,-0.46,-39.47,89.99,-173.74,49.37,2.36,51.04
135.69,-43.5,-0.75,-0.3,-42.33,86.8,-173.8,47.02,2.01,47.83
135.76,-43.63,-0.46,0.05,-42.53,83.6,-173.83,43.95,2.01,44.62
135.83,-47.02,-0.63,-0.24,-45.98,80.2,-173.87,38.07,2.03,40.93
135.91,-45.08,-0.23,-0.21,-44.3,76.9,-173.89,34.26,2.03,37.28
135.98,-40.37,-0.64,-0.19,-39.87,73.94,-173.94,31.38,2.02,34.01
136.05,-44.53,-0.34,0.21,-44.26,70.67,-173.96,30.03,1.51,30.68
136.13,-45.97,-0.6,-0.27,-45.77,67.34,-174.01,26.83,1.74,27.31
136.2,-46.67,-0.93,-0.51,-46.51,63.92,-174.08,21.24,1.62,23.59
136.27,-44.7,-0.56,-0.18,-44.76,60.64,-174.12,17.33,1.67,19.96
136.35,-44.2,-0.48,-0.26,-44.49,57.4,-174.15,14.29,1.5,16.42
136.42,-42.87,-0.89,-0.5,-43.36,54.25,-174.22,10.65,1.43,12.94
136.49,-46.53,-0.79,-0.27,-47.23,50.84,-174.28,8.37,1.97,9.35
136.56,-43.86,-0.75,-0.44,-44.65,47.72,-174.33,2.81,1.52,5.78
136.64,-41.69,-0.71,-0.36,-42.75,44.75,-174.38,0.92,1.26,2.53
136.71,-43.31,-0.73,-0.27,-44.52,41.66,-174.43,-1.76,1.46,-0.77
136.78,-44.37,-0.99,-0.24,-45.66,38.41,-174.5,-4.84,1.46,-4.19
136.85,-47.06,-0.68,-0.08,-48.41,34.96,-174.55,-9.63,1.9,-7.96
136.93,-44.47,-0.73,-0.08,-45.98,31.71,-174.61,-13.83,1.77,-11.62
137.0,-39.69,-0.76,-0.47,-41.4,28.71,-174.66,-16.73,1.75,-14.97
137.08,-43.84,-0.76,0.34,-45.7,25.4,-174.72,-19.37,1.28,-18.53
137.15,-47.17,-1.01,0.21,-49.11,21.89,-174.8,-22.17,1.57,-22.18
137.23,-47.22,-0.72,-0.42,-49.16,18.38,-174.85,-26.4,2.22,-25.9
137.3,-45.93,-0.73,-0.65,-47.92,14.91,-174.91,-31.66,2.38,-29.77
137.38,-41.84,-0.49,-0.38,-44.0,11.75,-174.94,-36.02,2.49,-33.43
137.45,-41.22,-0.54,-0.55,-43.62,8.64,-174.98,-37.39,3.0,-36.8
137.53,-44.66,-0.22,-0.41,-47.12,5.32,-175.0,-41.9,2.71,-40.49
137.6,-44.19,-0.85,-0.15,-46.77,2.04,-175.06,-43.96,2.22,-43.96
137.68,-49.11,-0.66,-0.43,-51.69,-1.61,-175.11,-46.48,2.83,-47.65
137.75,-44.55,-0.83,-0.08,-47.02,-4.97,-175.17,-52.48,3.06,-51.35
137.83,-40.72,-0.24,-0.34,-43.29,-8.04,-175.19,-55.46,2.72,-54.71
137.9,-43.98,-1.03,0.04,-46.63,-11.36,-175.27,-57.85,2.07,-58.19
137.98,-44.53,-0.55,-0.47,-47.15,-14.72,-175.31,-61.76,3.57,-61.74
138.05,-42.44,-1.47,0.21,-45.06,-17.97,-175.42,-68.17,5.88,-65.54
138.13,-45.27,-1.06,0.0,-48.13,-21.39,-175.5,-69.44,5.78,-69.21
138.21,-46.21,-0.76,0.01,-49.09,-24.87,-175.56,-73.16,8.83,-72.94
138.28,-48.27,-0.81,-0.31,-51.18,-28.52,-175.62,-75.68,8.61,-76.67
138.36,-44.15,-1.44,-0.1,-46.95,-31.9,-175.73,-79.32,10.73,-80.15
138.44,-43.37,-0.8,-0.07,-46.11,-35.26,-175.8,-83.15,13.43,-83.67
138.51,-45.1,-0.89,-0.43,-47.78,-38.77,-175.86,-85.91,27.38,-87.2
138.59,-44.73,-1.37,-0.27,-47.3,-42.24,-175.97,-88.52,38.49,-90.59
138.67,-42.56,-0.71,-0.15,-44.94,-45.54,-176.03,-93.42,22.95,-94.0
138.75,-44.89,0.05,-0.13,-47.2,-49.02,-176.02,-96.89,19.16,-97.57
138.82,-42.73,-0.56,-0.15,-44.98,-52.3,-176.07,-101.08,9.93,-101.02
138.9,-45.69,-0.24,-0.23,-47.94,-55.89,-176.09,-104.45,7.7,-104.76
138.98,-45.81,-0.62,-0.28,-48.04,-59.5,-176.13,-106.22,6.83,-108.26
139.06,-41.23,-0.51,0.02,-43.27,-62.74,-176.17,-111.05,4.86,-111.59
139.14,-46.89,-0.54,-0.26,-48.88,-66.38,-176.22,-114.05,5.04,-115.23
139.22,-44.37,-0.53,0.07,-46.25,-69.88,-176.26,-118.41,4.53,-118.81
139.29,-46.9,-0.57,-0.06,-48.74,-73.52,-176.3,-121.05,3.42,-122.41
139.37,-47.38,-0.92,-0.06,-49.09,-77.25,-176.38,-124.86,2.88,-126.1
139.45,-43.92,-0.37,0.13,-45.52,-80.7,-176.4,-128.19,3.44,-129.51
139.53,-46.94,-0.69,-0.21,-48.41,-84.35,-176.46,-131.23,2.92,-133.02
139.61,-45.49,-0.83,-0.2,-46.79,-87.93,-176.52,-134.37,2.99,-136.42
139.69,-45.49,-1.27,-0.09,-46.59,-91.51,-176.62,-140.66,2.57,-140.16
139.76,-43.61,-0.99,0.05,-44.76,-94.94,-176.7,-143.04,2.44,-143.6
139.84,-43.77,-0.79,-0.05,-44.87,-98.34,-176.76,-147.23,1.78,-147.1
139.92,-45.96,-0.23,0.74,-47.07,-101.96,-176.78,-148.96,2.55,-150.59
140.0,-44.82,-1.15,-0.52,-45.77,-105.49,-176.87,-150.21,1.88,-153.71
140.08,-44.6,-1.15,-0.04,-45.22,-109.04,-176.96,-154.68,1.93,-157.0
140.16,-43.69,-0.86,-0.01,-44.1,-112.53,-177.03,-160.95,1.09,-160.57
140.24,-42.42,-0.31,0.44,-42.86,-115.92,-177.06,-162.09,1.72,-163.76
140.32,-46.17,-0.36,0.87,-46.45,-119.55,-177.08,-164.7,1.73,-167.09
140.4,-43.45,-0.47,0.67,-43.51,-122.97,-177.12,-168.92,1.45,-170.32
140.48,-44.64,-0.79,0.56,-44.57,-126.49,-177.18,-171.3,1.67,-173.53
140.55,-47.16,-0.52,0.44,-46.88,-130.2,-177.22,-174.16,1.76,-176.85
140.63,-43.41,-0.79,-0.4,-42.87,-133.62,-177.29,-177.73,1.37,-179.92
140.71,-44.5,-0.73,0.05,-43.75,-137.17,-177.35,178.21,1.54,176.78
140.79,-42.72,-0.72,0.04,-41.83,-140.45,-177.4,173.31,1.25,173.54
140.87,-45.98,-0.69,-0.03,-45.12,-143.97,-177.45,171.25,1.3,170.22
140.94,-45.95,-0.78,0.11,-45.0,-147.55,-177.51,167.76,1.51,166.85
141.02,-43.82,-0.69,-0.18,-42.77,-150.9,-177.57,163.77,1.19,163.59
141.1,-46.15,-0.94,-0.15,-45.09,-154.49,-177.64,161.06,1.69,160.21
141.18,-45.79,-0.66,-0.21,-44.66,-158.05,-177.69,159.25,1.41,157.04
141.25,-47.62,-0.6,-0.75,-46.27,-161.75,-177.74,154.89,1.59,153.62
141.33,-45.69,-0.89,-0.02,-44.23,-165.3,-177.81,152.51,1.68,150.46
141.41,-45.5,-0.44,-0.37,-43.85,-168.83,-177.84,148.5,1.91,147.23
141.49,-47.73,-0.65,-0.07,-45.96,-172.54,-177.89,145.77,2.14,143.91
141.56,-45.52,-0.73,0.01,-43.57,-176.08,-177.95,143.46,1.62,140.88
141.64,-48.15,-0.8,-0.27,-45.96,-179.77,-178.01,139.52,1.29,137.61
141.72,-47.1,-0.95,0.49,-44.73,176.57,-178.08,135.08,1.9,134.25
141.79,-45.27,-0.61,-0.25,-42.82,173.15,-178.13,133.77,1.6,131.34
141.87,-48.75,-1.05,0.09,-46.07,169.41,-178.21,128.83,1.82,127.93
141.95,-45.02,-0.44,-0.34,-42.25,166.01,-178.24,125.95,2.01,124.89
142.02,-44.27,-1.95,0.59,-41.41,162.62,-178.39,122.12,2.37,121.76
142.1,-46.18,-1.21,-0.04,-43.29,159.13,-178.48,120.37,2.94,118.71
142.18,-43.39,-0.13,-0.16,-40.34,155.8,-178.49,115.77,3.99,115.64
142.25,-45.73,-1.1,0.21,-42.67,152.3,-178.58,111.2,3.82,112.23
142.33,-44.36,-1.41,-0.02,-41.39,148.94,-178.68,111.19,3.82,109.35
142.41,-44.2,-0.63,-0.17,-41.06,145.56,-178.73,104.33,6.27,105.98
142.48,-46.5,-0.84,-0.31,-43.51,141.99,-178.8,101.45,6.99,102.5
142.56,-44.55,-0.67,-0.34,-41.66,138.58,-178.85,97.77,11.89,99.13
142.63,-41.02,-0.5,-0.2,-38.25,135.48,-178.89,95.26,16.04,96.12
142.71,-44.11,-0.22,0.02,-41.43,132.14,-178.9,92.89,26.22,92.98
142.78,-42.0,-0.3,-0.2,-39.33,129.01,-178.93,89.69,44.36,90.0
142.86,-45.37,-0.73,-0.06,-42.72,125.59,-178.98,87.05,24.89,86.81
142.94,-44.82,-0.77,-0.06,-42.15,122.2,-179.04,83.16,13.45,83.57
143.01,-44.89,-0.35,-0.14,-42.26,118.81,-179.06,79.73,6.68,80.3
143.09,-44.24,-0.86,-0.04,-41.67,115.51,-179.13,76.16,6.27,77.07
143.16,-42.2,-0.7,-0.32,-39.71,112.37,-179.18,70.17,3.39,73.65
143.23,-43.15,-0.32,-0.03,-40.99,109.16,-179.21,68.76,3.29,70.39
143.31,-44.16,-0.28,-0.03,-42.14,105.87,-179.23,65.15,4.65,67.0
143.38,-42.82,-1.06,-0.43,-40.98,102.68,-179.31,62.96,2.4,63.83
143.46,-41.68,-0.53,-0.21,-39.91,99.58,-179.35,58.18,2.63,60.55
143.53,-43.57,-0.69,-0.32,-42.02,96.38,-179.4,56.12,2.03,57.31
143.6,-44.42,-0.58,-0.15,-42.98,93.12,-179.44,51.97,2.41,53.9
143.68,-48.45,-0.33,0.03,-47.19,89.57,-179.46,50.19,1.82,50.41
143.75,-44.33,-0.03,-0.29,-43.09,86.36,-179.46,44.17,2.28,46.93
143.82,-40.38,-1.07,-0.54,-39.39,83.4,-179.54,42.27,2.31,43.84
143.9,-44.35,-0.88,-0.37,-43.5,80.15,-179.61,38.07,1.82,40.35
143.97,-43.47,-0.62,-0.25,-42.83,76.96,-179.65,33.59,1.79,36.79
144.04,-47.25,-0.13,0.46,-46.9,73.49,-179.66,33.06,1.78,33.31
144.12,-45.62,-0.86,-0.31,-45.29,70.19,-179.72,29.76,1.58,30.01
144.19,-42.31,-0.85,-0.81,-42.01,67.09,-179.79,24.96,1.88,26.7
144.26,-41.69,-0.8,-0.71,-41.54,64.03,-179.85,19.31,1.77,23.15
144.34,-42.63,-0.42,0.12,-42.83,60.9,-179.88,16.67,1.93,19.62
144.41,-45.08,-0.61,-0.11,-45.55,57.64,-179.92,15.27,1.54,16.21
144.48,-43.69,-0.69,-0.44,-44.25,54.44,-179.97,9.07,1.88,12.51
144.55,-43.8,-0.56,-0.5,-44.67,51.27,8.95,6.38,1.24,8.95
144.62,-44.93,-0.55,0.14,-46.04,48.22,8.91,3.15,1.59,5.52
144.69,-46.47,-0.77,-0.67,-47.79,45.11,8.86,0.32,1.39,2.09
144.76,-44.41,-0.65,-0.21,-45.89,42.09,8.82,-3.7,1.83,-1.33
144.83,-42.04,-0.76,-0.04,-43.73,39.15,8.76,-6.94,1.73,-4.68
144.9,-46.39,-0.78,-0.33,-48.28,35.9,8.71,-10.31,1.51,-8.31
144.97,-44.74,-0.62,-0.4,-46.81,32.72,8.66,-14.95,1.48,-12.01
145.04,-39.28,-0.67,-0.47,-41.61,29.88,8.62,-17.58,1.86,-15.31
145.11,-44.56,-1.05,-0.04,-47.1,26.66,8.54,-18.25,1.54,-18.66
145.19,-46.66,-0.65,-0.41,-49.16,23.29,8.49,-22.22,1.89,-22.21
145.26,-45.25,-0.79,-0.39,-47.75,20.02,8.44,-27.67,2.26,-25.89
145.33,-43.85,-0.98,0.02,-46.5,16.85,8.37,-30.09,2.01,-29.34
145.4,-45.16,-0.58,0.1,-47.88,13.64,8.32,-33.17,2.71,-32.79
145.47,-44.21,-1.47,0.52,-46.96,10.5,8.22,-35.46,2.3,-36.06
145.54,-45.66,-0.87,-0.12,-48.37,7.24,8.16,-39.59,2.44,-39.51
145.62,-43.62,-1.15,0.02,-46.33,4.14,8.08,-41.86,2.53,-42.7
145.69,-42.54,-0.64,-0.41,-45.18,1.16,8.03,-47.18,2.66,-46.01
145.76,-46.25,-1.18,-0.09,-48.99,-2.13,7.95,-50.44,3.0,-49.61
145.83,-42.06,-1.1,-0.05,-44.88,-5.16,7.87,-52.42,3.52,-52.8
145.9,-41.78,-0.16,-0.63,-44.56,-8.18,7.86,-56.58,3.56,-56.08
145.97,-44.26,-0.34,-0.53,-47.08,-11.37,7.83,-61.69,4.19,-59.73
146.05,-45.46,-0.74,-0.47,-48.46,-14.7,7.78,-62.92,3.64,-63.24
146.12,-45.37,-0.71,-0.36,-48.35,-18.03,7.72,-69.4,6.09,-67.08
146.19,-44.11,-0.57,-0.31,-47.29,-21.26,7.68,-72.69,6.52,-70.79
146.27,-41.92,-0.78,-0.31,-45.28,-24.34,7.63,-73.5,7.56,-74.04
146.34,-44.86,-0.83,-0.44,-48.17,-27.62,7.56,-75.88,8.71,-77.38
146.41,-46.6,-1.52,-0.24,-49.77,-31.04,7.45,-78.94,10.99,-80.79
146.49,-43.53,-0.87,-0.24,-46.53,-34.28,7.39,-83.73,14.91,-84.19
146.56,-48.11,-0.69,-0.37,-51.07,-37.86,7.34,-87.2,30.52,-87.9
146.64,-46.02,-0.42,-0.27,-48.92,-41.28,7.31,-90.49,43.83,-91.42
146.71,-45.6,-0.59,-0.09,-48.42,-44.67,7.26,-93.73,27.87,-94.87
146.79,-44.81,-1.02,-0.33,-47.52,-48.01,7.19,-96.02,13.21,-98.13
146.86,-41.37,-0.42,-0.3,-43.89,-51.08,7.15,-100.5,9.31,-101.29
146.94,-45.83,-0.15,-0.1,-48.28,-54.54,7.14,-104.49,7.09,-104.88
147.01,-45.92,-0.74,-0.39,-48.33,-58.01,7.09,-106.02,7.54,-108.24
147.09,-42.69,-0.6,0.02,-44.89,-61.23,7.04,-113.05,3.6,-111.79
147.16,-45.92,-0.79,-0.18,-48.24,-64.65,6.98,-113.8,5.64,-115.2
147.24,-45.7,-0.95,-0.37,-47.89,-68.1,6.91,-116.71,4.88,-118.57
147.31,-47.09,-1.18,-0.39,-49.11,-71.65,6.82,-120.86,3.96,-122.11
147.39,-45.58,-0.27,-0.18,-47.49,-75.09,6.8,-122.6,3.58,-125.33
147.46,-46.95,-0.69,-0.31,-48.61,-78.64,6.75,-126.57,3.2,-128.72
147.54,-48.18,-0.86,0.18,-49.64,-82.27,6.69,-130.84,2.82,-132.27
147.61,-46.17,-0.66,-0.08,-47.49,-85.71,6.64,-133.99,3.22,-135.59
147.69,-42.86,-0.85,0.07,-44.04,-88.94,6.57,-137.47,2.74,-138.75
147.76,-45.57,-0.89,-0.15,-46.63,-92.33,6.51,-138.49,2.48,-141.78
147.84,-42.15,-0.54,0.39,-42.9,-95.52,6.47,-144.18,2.79,-144.92
147.91,-45.98,-0.88,-0.21,-46.66,-98.94,6.4,-145.43,2.08,-148.05
147.99,-46.64,-0.91,0.14,-47.09,-102.46,6.33,-150.03,2.42,-151.42
148.06,-43.9,-0.95,0.08,-44.22,-105.77,6.26,-155.82,2.07,-154.88
148.14,-46.72,-0.36,0.02,-47.12,-109.3,6.23,-156.03,2.15,-158.16
148.21,-45.72,-0.71,-0.39,-45.93,-112.75,6.18,-159.51,1.66,-161.38
148.29,-46.31,-0.76,-0.11,-46.34,-116.3,6.12,-163.87,1.67,-164.8
148.37,-45.48,-0.5,0.26,-45.43,-119.78,6.08,-164.74,1.31,-167.87
148.44,-46.37,-0.51,-0.26,-46.04,-123.28,6.04,-169.63,1.72,-171.14
148.52,-48.85,-0.8,0.07,-48.37,-127.02,5.98,-172.9,1.42,-174.62
148.6,-47.77,-0.47,0.21,-47.13,-130.63,5.95,-176.47,1.31,-177.97
148.67,-47.64,-0.6,0.55,-46.87,-134.23,5.9,-179.42,1.52,-181.27
148.75,-47.44,-0.83,-0.13,-46.49,-137.81,5.84,177.45,1.79,175.48
148.82,-44.81,-0.5,0.1,-43.68,-141.15,5.8,175.28,1.37,172.59
148.89,-47.42,-0.65,0.19,-46.04,-144.63,5.75,172.35,1.37,169.58
148.97,-46.27,-0.51,-0.18,-44.64,-148.03,5.72,169.64,1.22,166.69
149.04,-42.37,-0.76,0.67,-40.46,-151.19,5.66,164.6,1.6,163.78
149.12,-46.76,-0.76,0.22,-44.78,-154.62,5.6,162.21,1.31,160.7
149.19,-46.31,-0.38,-0.81,-44.19,-158.02,5.58,159.18,1.44,157.65
149.26,-48.78,-0.6,-1.11,-46.52,-161.65,5.53,154.27,1.75,154.2
149.34,-47.43,-0.89,0.31,-45.16,-165.19,5.47,151.62,1.37,150.92
149.41,-46.15,-0.53,-0.37,-43.82,-168.58,5.43,148.95,1.55,147.85
149.49,-48.8,-0.47,-0.33,-46.37,-172.21,5.39,145.01,1.64,144.47
149.56,-47.21,-0.48,-0.3,-44.73,-175.72,5.36,140.81,2.27,141.1
149.64,-43.44,-0.83,0.27,-40.98,-178.96,5.29,139.23,1.84,138.18
149.71,-46.69,-0.65,-0.37,-44.14,177.61,5.25,135.53,1.69,135.01
149.78,-43.31,-0.47,-0.18,-40.72,174.43,5.21,132.49,2.07,132.08
149.86,-47.27,-0.69,-0.28,-44.63,170.96,5.16,129.68,2.02,128.9
149.93,-45.3,-0.47,-0.26,-42.59,167.64,5.13,126.38,2.0,125.85
150.0,-47.29,-0.06,-0.68,-44.54,164.17,5.12,124.71,3.45,122.82
150.08,-46.9,-0.11,-0.2,-43.98,160.73,5.11,121.54,1.75,119.82
150.15,-44.0,-0.64,-0.25,-40.92,157.5,5.07,118.68,2.69,117.03
150.22,-44.34,-1.68,0.15,-41.11,154.24,4.94,114.52,3.3,114.07
150.3,-46.26,-1.44,0.21,-42.99,150.89,4.84,111.02,4.19,110.97
150.37,-43.22,-1.17,-0.13,-39.94,147.77,4.75,104.81,4.55,107.7
150.44,-45.21,0.18,-0.66,-42.2,144.45,4.77,102.96,5.11,104.42
150.51,-46.4,-0.39,-0.21,-43.51,141.09,4.74,100.76,7.19,101.21
150.59,-43.92,-0.76,-0.08,-41.08,137.86,4.68,97.78,10.51,98.14
150.66,-44.76,-1.27,-0.2,-41.95,134.63,4.59,95.93,11.44,95.2
150.73,-43.52,-1.34,-0.14,-40.64,131.48,4.49,90.06,44.97,92.01
150.8,-42.11,-0.92,-0.16,-39.41,128.43,4.43,85.49,11.03,88.74
150.88,-47.0,-0.31,-0.24,-44.6,125.03,4.41,83.27,10.58,85.26
150.95,-43.05,-0.87,-0.22,-40.83,121.92,4.34,80.2,3.93,82.06
151.02,-40.54,-0.33,0.08,-38.49,119.03,4.32,77.44,6.78,79.11
151.09,-41.9,-0.37,-0.27,-40.0,116.09,4.29,74.66,7.6,76.11
151.16,-40.76,-0.34,-0.38,-38.99,113.19,4.27,73.15,4.58,73.31
151.23,-39.4,-0.48,-0.2,-37.64,110.38,4.24,67.07,3.06,70.23
151.3,-42.02,-0.44,0.03,-40.54,107.39,4.2,66.58,2.45,67.26
151.37,-38.97,-0.37,-0.17,-37.56,104.66,4.18,62.61,3.01,64.39
151.45,-38.6,-0.31,-0.25,-37.35,101.91,4.16,59.2,3.68,61.45
151.52,-38.18,-0.37,-0.13,-37.13,99.19,4.13,56.45,2.29,58.53
151.59,-37.64,-0.47,-0.29,-36.78,96.55,4.1,53.21,2.35,55.64
151.66,-36.61,-0.7,-0.45,-35.96,93.98,4.05,51.52,2.02,52.94
151.73,-39.9,-0.18,0.19,-39.38,91.18,4.04,48.35,1.92,49.97
151.8,-36.92,-0.66,-0.41,-36.54,88.63,3.99,46.39,2.16,47.33
151.87,-37.81,-0.89,-0.25,-37.52,85.98,3.93,43.83,1.93,44.6
151.94,-36.78,-0.6,-0.1,-36.55,83.4,3.89,42.53,2.39,42.09
152.01,-39.69,-0.73,0.11,-39.43,80.62,3.83,38.76,1.68,39.26
152.08,-36.54,-0.78,-0.53,-36.32,78.09,3.78,35.47,1.33,36.61
152.15,-36.71,-0.84,-0.61,-36.59,75.52,3.72,33.12,1.72,33.94
152.22,-36.63,-0.49,0.11,-36.59,72.95,3.69,30.16,2.23,31.24
152.29,-36.61,-0.69,-0.37,-36.66,70.42,3.64,26.55,1.62,28.47
152.36,-33.94,-0.78,-0.15,-34.16,68.04,3.58,23.44,1.48,25.78
