Tiempo,GiroX,GiroY,GiroZ,KalmanGiroY,GiroXAngle,GiroYAngle,Pitch,Roll,KalmanPitch
130.07,-25.18,-0.16,-0.03,-25.22,-123.04,-27.73,-121.5,3.2,-122.63
130.15,-23.58,-0.4,0.05,-23.51,-124.89,-27.76,-123.75,3.56,-124.4
130.23,-25.67,0.36,0.1,-25.54,-126.89,-27.73,-125.99,3.2,-126.33
130.31,-23.2,-0.07,0.18,-23.04,-128.67,-27.73,-127.52,2.76,-128.03
130.39,-24.29,-0.39,-0.36,-24.08,-130.55,-27.76,-128.6,3.01,-129.74
130.46,-25.03,-0.54,0.01,-24.72,-132.52,-27.81,-131.91,2.33,-131.71
130.54,-23.54,-0.43,-0.05,-23.25,-134.35,-27.84,-133.28,2.75,-133.49
130.62,-24.4,0.05,0.05,-24.09,-136.27,-27.84,-134.34,2.42,-135.26
130.7,-23.55,-0.08,0.14,-23.15,-138.07,-27.84,-136.68,2.49,-136.99
130.77,-23.11,-0.27,0.02,-22.68,-139.87,-27.86,-138.68,1.94,-138.74
130.85,-24.9,-0.39,-0.05,-24.46,-141.8,-27.89,-141.28,2.13,-140.72
130.93,-25.27,-0.32,0.05,-24.89,-143.79,-27.92,-141.47,2.1,-142.53
131.01,-25.63,0.13,0.11,-25.15,-145.78,-27.91,-144.43,2.03,-144.48
131.09,-25.78,-0.59,-0.37,-25.29,-147.76,-27.95,-145.09,2.67,-146.26
131.16,-25.08,-0.38,-0.1,-24.49,-149.73,-27.98,-148.54,2.35,-148.23
131.24,-25.4,-0.45,-0.23,-24.83,-151.73,-28.02,-149.12,1.78,-150.05
131.32,-25.53,-0.45,-0.01,-24.88,-153.74,-28.05,-150.63,1.72,-151.85
131.4,-23.25,0.08,-0.22,-22.48,-155.57,-28.05,-152.4,1.64,-153.47
131.48,-24.51,-0.57,-0.22,-23.64,-157.47,-28.09,-155.97,2.22,-155.38
131.56,-25.79,-0.15,0.16,-24.97,-159.5,-28.1,-157.16,2.08,-157.33
131.63,-24.07,-0.34,-0.08,-23.24,-161.37,-28.13,-159.11,1.93,-159.13
131.71,-24.15,-0.08,0.2,-23.32,-163.27,-28.14,-160.7,1.6,-160.93
131.79,-26.24,-0.19,-0.06,-25.39,-165.31,-28.15,-161.44,1.83,-162.73
131.87,-26.73,0.02,0.18,-25.75,-167.41,-28.15,-165.07,1.66,-164.79
131.95,-25.66,-0.28,-0.08,-24.71,-169.38,-28.17,-164.12,1.54,-166.38
132.03,-24.12,-0.13,-0.06,-22.96,-171.28,-28.18,-167.3,1.48,-168.08
132.1,-23.55,-0.36,-0.24,-22.31,-173.13,-28.21,-169.51,1.66,-169.8
132.18,-24.45,-0.31,0.59,-23.19,-175.05,-28.23,-170.6,1.41,-171.5
132.26,-25.78,0.08,0.23,-24.43,-177.06,-28.23,-171.21,1.91,-173.13
132.34,-25.63,-0.11,-0.1,-24.1,-179.02,-28.24,-174.57,1.5,-174.93
132.42,-26.37,-0.02,-0.34,-24.8,178.9,-28.24,-177.74,1.55,-176.99
132.49,-23.64,-0.24,0.02,-22.15,177.07,-28.26,-178.74,1.48,-178.71
132.57,-24.02,-0.15,0.22,-22.53,175.23,-28.27,179.94,1.53,179.61
132.64,-25.79,-0.2,0.39,-24.27,173.31,-28.28,178.37,1.59,177.87
132.72,-24.21,-0.29,0.15,-22.65,171.5,-28.3,175.53,1.29,176.1
132.79,-23.75,0.08,-0.18,-22.23,169.73,-28.3,175.04,1.41,174.52
132.87,-24.79,-0.14,-0.57,-23.22,167.89,-28.31,174.4,1.64,172.98
132.94,-24.92,-0.18,-0.46,-23.23,166.0,-28.32,171.04,1.42,171.2
133.02,-28.37,-0.34,-0.05,-26.7,163.86,-28.35,168.63,1.69,169.12
133.1,-26.24,-0.31,-0.08,-24.61,161.88,-28.37,167.24,1.96,167.26
133.17,-24.9,-0.13,0.21,-23.27,159.99,-28.38,165.07,1.41,165.45
133.25,-26.98,-0.32,0.18,-25.38,157.98,-28.41,164.51,1.23,163.67
133.32,-26.11,-0.03,-0.07,-24.44,156.04,-28.41,163.05,1.42,161.99
133.4,-25.91,-0.02,-0.28,-24.14,154.08,-28.41,161.07,1.2,160.27
133.47,-25.6,-0.05,0.11,-23.75,152.15,-28.41,158.37,1.32,158.46
133.55,-23.99,-0.12,0.1,-22.15,150.36,-28.42,154.87,1.48,156.59
133.62,-23.95,-0.27,0.14,-22.27,148.57,-28.44,155.39,1.5,154.98
133.69,-26.67,-0.71,0.47,-24.95,146.59,-28.5,153.57,1.56,153.17
133.77,-25.37,-0.45,0.14,-23.62,144.7,-28.53,151.39,2.07,151.41
133.84,-26.34,0.21,-0.62,-24.59,142.73,-28.51,151.54,1.19,149.81
133.92,-23.7,-0.47,0.13,-21.79,140.97,-28.55,149.45,1.0,148.33
133.99,-24.12,0.26,-0.52,-22.11,139.17,-28.53,145.92,1.75,146.6
134.07,-24.0,-0.07,-0.08,-22.05,137.38,-28.53,143.74,1.53,144.81
134.14,-23.18,-0.27,-0.15,-21.32,135.63,-28.55,142.1,1.77,143.07
134.22,-24.99,-0.44,0.15,-23.23,133.74,-28.59,140.94,1.73,141.27
134.29,-22.95,-0.21,0.07,-21.22,132.03,-28.6,139.22,1.94,139.64
134.37,-23.03,-0.31,0.07,-21.34,130.32,-28.63,138.66,1.85,138.12
134.44,-24.5,-1.07,0.37,-22.76,128.49,-28.71,134.6,1.46,136.21
134.52,-23.85,-0.02,-0.46,-22.25,126.71,-28.71,134.17,1.81,134.51
134.59,-23.68,-0.26,0.45,-22.11,124.92,-28.73,132.69,1.7,132.82
134.67,-23.74,-0.76,0.37,-22.19,123.16,-28.78,129.48,1.74,130.97
134.74,-23.69,0.03,0.04,-22.27,121.39,-28.78,129.22,2.11,129.3
134.82,-24.53,-0.59,0.37,-23.12,119.59,-28.82,126.88,1.76,127.52
134.89,-24.49,0.04,-0.1,-23.14,117.76,-28.82,125.24,1.84,125.73
134.96,-23.96,-0.12,0.05,-22.66,115.98,-28.83,123.91,1.86,124.03
135.04,-22.62,0.08,-0.18,-21.32,114.29,-28.82,122.91,2.68,122.49
135.11,-23.33,0.21,-0.18,-21.99,112.56,-28.81,120.8,2.7,120.85
135.19,-23.1,-0.27,0.03,-21.77,110.84,-28.83,118.58,2.76,119.15
135.26,-25.06,-0.07,-0.33,-23.78,108.97,-28.83,117.59,2.01,117.4
135.34,-22.92,-0.18,-0.09,-21.62,107.24,-28.85,115.87,3.2,115.78
135.41,-23.44,0.67,-0.2,-22.14,105.47,-28.8,114.1,2.74,114.11
135.49,-24.08,-0.11,-0.13,-22.78,103.67,-28.8,112.12,2.21,112.38
135.56,-23.8,0.68,-0.22,-22.52,101.87,-28.75,110.64,3.45,110.67
135.64,-24.36,-0.02,-0.02,-23.08,100.06,-28.75,108.8,3.53,108.93
135.71,-24.35,0.04,0.17,-23.09,98.22,-28.75,107.87,3.23,107.27
135.79,-22.12,-0.45,0.21,-20.8,96.62,-28.78,104.65,5.71,105.63
135.86,-23.4,-0.6,0.16,-22.18,94.9,-28.83,103.48,4.93,103.94
135.93,-21.53,-0.83,0.24,-20.35,93.32,-28.89,100.39,6.9,102.21
136.01,-24.95,-0.13,-0.1,-23.94,91.49,-28.9,100.19,6.7,100.42
136.08,-22.17,-0.02,-0.03,-21.17,89.84,-28.9,97.34,6.49,98.67
136.15,-24.49,-0.61,-0.1,-23.61,88.07,-28.94,96.63,12.07,96.92
136.23,-23.56,0.05,0.21,-22.71,86.34,-28.94,96.45,8.32,95.4
136.3,-25.71,-0.44,0.11,-24.77,84.53,-28.97,93.43,19.03,93.63
136.37,-23.6,-0.51,0.11,-22.67,82.83,-29.01,91.37,38.03,91.92
136.44,-24.12,0.11,-0.05,-23.25,81.08,-29.0,90.82,36.54,90.31
136.51,-23.63,-0.27,-0.02,-22.7,79.37,-29.02,88.22,26.62,88.61
136.59,-23.39,-0.03,-0.01,-22.5,77.66,-29.02,85.7,10.96,86.82
136.66,-24.04,0.11,-0.03,-23.25,75.89,-29.01,84.93,13.7,85.09
136.73,-24.92,0.56,0.08,-24.14,74.09,-28.97,84.4,11.15,83.47
136.8,-23.36,-0.4,0.15,-22.5,72.43,-29.0,81.63,9.47,81.84
136.88,-23.09,-0.04,-0.07,-22.25,70.78,-29.0,79.58,7.41,80.17
136.95,-21.5,-0.01,-0.03,-20.72,69.23,-29.0,77.19,5.25,78.51
137.02,-23.04,0.21,-0.15,-22.37,67.56,-28.99,75.82,5.25,76.77
137.09,-22.98,0.3,-0.13,-22.41,65.93,-28.97,74.4,5.4,75.08
137.16,-24.34,-0.4,0.09,-23.83,64.19,-29.0,73.4,3.95,73.39
137.23,-23.85,-0.21,0.04,-23.33,62.49,-29.01,70.52,3.09,71.59
137.31,-21.97,0.15,0.03,-21.55,60.93,-29.0,67.81,3.74,69.8
137.38,-24.32,0.07,0.15,-24.08,59.22,-29.0,67.49,2.65,68.04
137.45,-25.68,0.29,0.31,-25.49,57.42,-28.98,65.47,2.75,66.16
137.52,-25.27,0.07,-0.02,-25.14,55.65,-28.97,63.26,2.65,64.27
137.59,-25.14,-0.04,0.22,-25.1,53.86,-28.97,61.71,4.12,62.4
137.66,-23.52,0.31,0.23,-23.54,52.18,-28.95,59.39,3.01,60.57
137.73,-23.36,0.35,0.23,-23.48,50.54,-28.93,58.73,1.83,58.9
137.8,-23.5,-0.07,0.24,-23.64,48.89,-28.93,56.59,2.46,57.17
137.87,-24.3,0.05,0.19,-24.49,47.16,-28.93,55.7,1.7,55.45
137.94,-25.01,-0.27,-0.15,-25.18,45.41,-28.95,53.46,1.78,53.66
138.01,-23.21,0.16,0.1,-23.4,43.73,-28.94,52.49,2.25,52.03
138.08,-22.75,-0.05,-0.21,-22.9,42.14,-28.94,48.32,2.03,50.19
138.16,-23.25,-0.34,-0.11,-23.57,40.46,-28.96,47.02,1.76,48.32
138.23,-24.37,-0.16,-0.26,-24.8,38.69,-28.98,43.78,2.06,46.21
138.3,-25.25,0.02,0.23,-25.9,36.87,-28.97,44.46,1.63,44.36
138.37,-24.16,0.1,-0.04,-24.8,35.17,-28.97,41.35,2.0,42.47
138.44,-23.21,0.27,0.34,-23.95,33.52,-28.95,39.41,2.5,40.61
138.51,-25.47,0.04,0.09,-26.32,31.73,-28.95,38.14,1.58,38.7
138.58,-25.53,0.15,0.32,-26.43,29.94,-28.93,36.96,1.94,36.86
138.65,-25.46,-0.43,-0.16,-26.35,28.16,-28.96,34.73,1.52,34.98
138.72,-25.41,-0.04,0.03,-26.32,26.32,-28.97,32.18,1.92,32.97
138.8,-24.02,-0.44,-0.27,-25.0,24.61,-29.0,31.32,1.97,31.21
138.87,-23.73,-0.39,-0.35,-24.7,22.9,-29.03,29.42,1.02,29.42
138.94,-24.7,0.04,0.03,-25.67,21.11,-29.02,27.86,1.31,27.6
139.01,-24.64,-0.39,-0.32,-25.59,19.38,-29.05,24.44,1.4,25.65
139.08,-24.09,-0.02,0.11,-25.15,17.64,-29.05,22.71,1.3,23.71
139.15,-24.27,-0.3,-0.59,-25.42,15.91,-29.07,20.62,1.31,21.75
139.23,-24.28,-0.08,-0.07,-25.53,14.16,-29.08,18.78,1.31,19.78
139.3,-27.24,-0.1,-0.45,-28.58,12.19,-29.09,17.01,1.4,17.63
139.37,-23.5,-0.26,-0.37,-24.9,10.49,-29.1,15.23,1.27,15.77
139.44,-26.41,0.08,-0.31,-27.86,8.58,-29.1,12.51,1.68,13.61
139.51,-22.56,0.16,-0.07,-24.11,7.0,-29.09,10.83,1.09,11.8
139.58,-23.84,-0.04,0.24,-25.47,5.33,-29.09,8.64,1.66,9.86
139.65,-24.38,-0.24,0.45,-26.12,3.67,-29.11,7.33,1.3,8.0
139.72,-25.58,-0.29,0.02,-27.38,1.94,-29.13,6.41,1.45,6.17
139.79,-25.89,-0.05,-0.27,-27.66,0.18,-29.13,4.21,1.39,4.28
139.86,-24.47,0.06,0.11,-26.26,-1.51,-29.13,3.32,1.12,2.56
139.92,-23.67,-0.17,0.13,-25.39,-3.12,-29.14,0.44,1.55,0.79
139.99,-23.42,0.02,-0.02,-25.17,-4.74,-29.14,-1.44,1.76,-1.0
140.06,-24.91,-0.34,0.48,-26.69,-6.51,-29.16,-1.65,1.5,-2.76
140.14,-23.37,-0.11,-0.24,-25.05,-8.17,-29.17,-5.69,1.52,-4.67
140.21,-23.79,-0.07,0.02,-25.56,-9.88,-29.17,-6.2,1.87,-6.48
140.28,-23.04,-0.02,-0.32,-24.79,-11.52,-29.17,-7.85,1.88,-8.2
140.35,-24.02,-0.16,0.06,-25.75,-13.28,-29.19,-9.92,1.09,-10.06
140.43,-25.08,-0.09,-0.53,-26.79,-15.12,-29.19,-10.94,1.24,-11.9
140.5,-24.06,0.07,-0.24,-25.69,-16.93,-29.19,-15.67,1.88,-14.05
140.58,-24.71,-0.08,-0.1,-26.48,-18.77,-29.19,-16.4,1.2,-16.06
140.65,-22.21,-0.15,-0.11,-24.02,-20.45,-29.2,-17.87,1.91,-17.87
140.73,-24.41,-0.44,0.01,-26.21,-22.29,-29.24,-19.46,1.95,-19.81
140.8,-24.81,-0.49,0.46,-26.58,-24.13,-29.27,-22.28,1.79,-21.84
140.88,-22.95,-0.15,-0.27,-24.76,-25.84,-29.28,-24.38,1.5,-23.76
140.95,-23.94,-0.22,-0.06,-25.81,-27.64,-29.3,-26.58,1.71,-25.81
141.03,-24.54,-0.18,0.23,-26.48,-29.49,-29.32,-28.0,1.93,-27.83
141.1,-24.18,-0.32,-0.27,-26.13,-31.29,-29.34,-29.98,2.09,-29.8
141.18,-25.76,-0.24,0.11,-27.73,-33.24,-29.36,-32.63,1.54,-31.97
141.25,-23.97,-0.14,-0.14,-26.0,-35.02,-29.37,-33.24,2.27,-33.83
141.33,-24.21,-0.25,0.27,-26.18,-36.84,-29.39,-35.85,2.51,-35.81
141.4,-23.6,-0.23,-0.24,-25.58,-38.6,-29.4,-37.59,2.18,-37.7
141.48,-25.14,0.0,-0.13,-27.11,-40.49,-29.4,-40.26,2.32,-39.8
141.55,-25.09,-0.34,0.19,-27.1,-42.36,-29.43,-41.94,2.1,-41.83
141.62,-25.05,-0.24,-0.09,-27.07,-44.22,-29.45,-44.79,2.43,-43.95
141.7,-24.87,-0.21,0.15,-26.97,-46.1,-29.46,-46.01,2.14,-45.99
141.77,-23.65,-0.11,0.04,-25.75,-47.86,-29.47,-48.3,2.63,-47.95
141.85,-26.82,-0.37,0.08,-28.96,-49.85,-29.5,-50.22,3.54,-50.12
141.92,-24.79,0.05,-0.23,-26.94,-51.69,-29.5,-51.87,3.12,-52.09
142.0,-27.29,-0.47,-0.05,-29.41,-53.72,-29.53,-53.62,3.23,-54.2
142.07,-25.4,-0.42,-0.16,-27.47,-55.64,-29.56,-54.91,2.95,-56.12
142.15,-26.08,-0.32,-0.07,-28.03,-57.61,-29.59,-57.71,3.37,-58.17
142.22,-24.77,-0.31,0.05,-26.69,-59.47,-29.61,-59.24,3.86,-60.07
142.3,-25.78,-0.03,-0.11,-27.62,-61.39,-29.61,-60.6,3.41,-61.95
142.37,-25.33,0.18,-0.16,-27.04,-63.3,-29.6,-63.43,4.13,-63.92
142.45,-25.66,-0.47,0.16,-27.33,-65.21,-29.63,-65.98,4.54,-65.96
142.52,-23.06,-0.02,0.05,-24.73,-66.93,-29.63,-68.19,5.81,-67.84
142.6,-25.35,0.09,-0.18,-27.06,-68.81,-29.63,-68.8,5.47,-69.73
142.67,-24.74,0.34,-0.3,-26.36,-70.65,-29.6,-71.49,5.94,-71.67
142.75,-24.24,0.13,-0.02,-25.84,-72.46,-29.59,-73.6,7.25,-73.59
142.82,-25.26,-0.49,0.02,-26.86,-74.33,-29.63,-73.11,5.87,-75.3
142.89,-25.8,-0.27,0.05,-27.2,-76.25,-29.65,-76.73,10.09,-77.26
142.97,-23.96,-0.29,0.04,-25.31,-78.06,-29.67,-79.92,12.79,-79.26
143.05,-24.59,-0.51,0.11,-26.0,-79.92,-29.71,-81.27,14.19,-81.22
143.12,-23.8,0.32,-0.15,-25.22,-81.72,-29.69,-82.55,15.18,-83.06
143.2,-23.5,0.2,-0.11,-24.88,-83.49,-29.67,-84.89,21.86,-84.93
143.27,-24.34,-0.04,-0.03,-25.71,-85.33,-29.67,-85.33,18.55,-86.69
143.35,-25.19,-0.36,0.24,-26.43,-87.25,-29.7,-87.24,27.85,-88.54
143.42,-24.78,-0.4,0.1,-25.9,-89.12,-29.73,-90.31,44.54,-90.47
143.5,-25.46,-0.34,-0.07,-26.56,-91.05,-29.76,-91.1,36.37,-92.32
143.58,-25.46,0.13,0.04,-26.45,-92.99,-29.75,-94.27,20.4,-94.33
143.65,-28.28,-0.21,0.05,-29.27,-95.1,-29.76,-95.2,17.19,-96.36
143.73,-26.19,-0.15,-0.14,-27.07,-97.08,-29.78,-97.75,13.54,-98.32
143.8,-25.56,-0.4,-0.15,-26.39,-99.03,-29.81,-100.44,8.98,-100.35
143.88,-23.41,-0.35,0.06,-24.25,-100.85,-29.83,-102.63,9.61,-102.28
143.96,-24.14,0.69,0.12,-25.0,-102.72,-29.78,-103.91,7.82,-104.19
144.03,-25.21,-0.16,-0.25,-26.06,-104.66,-29.79,-102.74,7.02,-105.78
144.11,-25.93,-0.33,-0.32,-26.49,-106.7,-29.82,-106.78,5.74,-107.73
144.19,-24.81,-0.38,-0.05,-25.28,-108.65,-29.85,-109.73,6.72,-109.72
144.27,-23.38,-0.15,0.21,-23.85,-110.49,-29.86,-110.91,5.45,-111.52
144.35,-24.93,-0.43,0.09,-25.34,-112.43,-29.89,-113.22,4.75,-113.46
144.43,-25.45,-0.16,0.02,-25.84,-114.4,-29.91,-115.06,3.81,-115.41
144.5,-25.76,-0.28,-0.11,-26.11,-116.4,-29.93,-116.44,4.3,-117.32
144.58,-26.98,-1.4,-0.19,-27.25,-118.53,-30.04,-116.84,2.63,-119.15
144.66,-26.07,-0.15,-0.22,-26.13,-120.58,-30.05,-120.46,4.39,-121.12
144.74,-25.05,-0.02,0.21,-25.05,-122.55,-30.05,-122.51,2.81,-123.02
144.82,-23.78,-0.06,0.1,-23.73,-124.4,-30.06,-124.72,3.59,-124.84
144.9,-26.18,-0.42,-0.24,-26.12,-126.43,-30.09,-125.59,3.13,-126.72
144.97,-24.36,-0.4,-0.1,-24.19,-128.35,-30.12,-127.71,3.18,-128.51
145.05,-22.82,0.05,0.11,-22.57,-130.14,-30.12,-129.54,2.21,-130.2
145.13,-24.2,0.32,0.05,-23.89,-132.0,-30.09,-131.64,3.41,-131.98
145.21,-25.64,-0.01,0.04,-25.3,-133.96,-30.09,-132.76,2.5,-133.78
145.28,-24.76,0.01,-0.02,-24.32,-135.88,-30.09,-135.81,2.36,-135.69
145.36,-23.85,-0.37,0.02,-23.43,-137.73,-30.12,-136.38,2.8,-137.37
145.44,-25.5,-0.13,-0.12,-24.98,-139.71,-30.13,-138.04,2.18,-139.16
145.52,-24.95,0.07,-0.06,-24.33,-141.68,-30.12,-140.22,2.45,-140.97
145.6,-25.79,-0.6,-0.58,-25.1,-143.68,-30.17,-141.68,2.06,-142.77
145.67,-23.44,-0.24,-0.15,-22.65,-145.52,-30.19,-143.79,2.11,-144.46
145.75,-23.91,0.11,0.41,-23.05,-147.41,-30.18,-145.55,2.31,-146.19
145.83,-26.89,-0.04,-0.3,-25.97,-149.47,-30.18,-146.32,1.6,-147.96
145.91,-26.14,-0.11,0.02,-25.07,-151.52,-30.19,-150.2,2.08,-149.96
145.99,-24.98,0.04,-0.07,-23.93,-153.46,-30.19,-151.43,1.84,-151.77
146.06,-24.27,-0.15,0.39,-23.19,-155.35,-30.2,-154.26,2.21,-153.65
146.14,-25.04,-0.45,-0.25,-24.01,-157.29,-30.24,-154.23,1.48,-155.37
146.22,-25.96,-0.21,0.01,-24.83,-159.33,-30.25,-157.23,2.3,-157.31
146.3,-25.98,-0.27,0.11,-24.84,-161.35,-30.28,-158.33,1.61,-159.13
146.38,-26.13,-0.01,0.02,-24.92,-163.38,-30.28,-160.63,1.55,-161.01
146.45,-26.55,-0.02,0.18,-25.3,-165.44,-30.28,-162.43,1.68,-162.91
146.53,-24.66,-0.24,-0.32,-23.36,-167.36,-30.3,-165.35,1.95,-164.8
146.61,-24.5,-0.18,0.34,-23.25,-169.28,-30.31,-166.32,1.68,-166.59
146.69,-26.38,0.15,-0.4,-25.11,-171.33,-30.3,-166.95,1.64,-168.35
146.77,-24.12,0.02,-0.09,-22.72,-173.21,-30.3,-168.53,1.62,-169.93
146.84,-24.16,-0.27,-0.24,-22.63,-175.08,-30.32,-172.0,1.73,-171.72
146.92,-25.08,-0.18,0.69,-23.57,-177.06,-30.33,-174.29,1.69,-173.66
147.0,-25.37,-0.31,0.09,-23.92,-179.03,-30.36,-174.29,1.47,-175.37
147.08,-25.66,0.08,0.4,-24.12,178.98,-30.35,-177.56,1.72,-177.28
147.15,-24.27,0.04,-0.28,-22.75,177.15,-30.35,-179.02,1.58,-179.0
147.23,-25.9,-0.28,-0.08,-24.38,175.16,-30.37,179.99,1.29,179.23
147.31,-25.57,0.02,0.21,-23.98,173.23,-30.37,177.39,1.63,177.41
147.38,-27.77,-0.05,-0.42,-26.18,171.19,-30.37,175.6,1.58,175.5
147.45,-26.26,-0.18,0.05,-24.66,169.2,-30.38,174.38,1.7,173.73
147.53,-26.02,0.21,-0.6,-24.36,167.27,-30.37,173.39,1.99,172.09
147.6,-25.14,-0.06,-0.48,-23.36,165.39,-30.37,170.36,1.37,170.35
147.68,-25.89,-0.08,-0.15,-24.11,163.44,-30.38,168.75,1.67,168.55
147.75,-26.02,-0.24,0.01,-24.22,161.47,-30.4,166.94,1.49,166.75
147.83,-25.4,-0.24,0.3,-23.58,159.58,-30.41,165.28,1.28,165.03
147.9,-24.47,-0.06,0.33,-22.63,157.76,-30.42,164.56,1.66,163.48
147.98,-24.33,-0.01,-0.21,-22.39,155.94,-30.42,162.05,1.6,161.84
148.05,-27.11,-0.03,-0.29,-25.15,153.89,-30.42,160.9,1.33,160.05
148.13,-25.17,-0.2,-0.18,-23.13,151.99,-30.44,157.7,1.94,158.23
148.21,-26.11,-0.09,0.07,-24.13,150.02,-30.44,156.03,1.18,156.37
148.28,-24.81,-0.18,-0.09,-22.85,148.17,-30.46,154.01,2.03,154.59
148.36,-25.54,-0.03,-0.13,-23.64,146.24,-30.46,153.66,1.32,152.9
148.43,-24.85,-0.03,-0.14,-22.88,144.36,-30.46,151.97,1.75,151.27
148.51,-25.03,0.04,-0.22,-22.99,142.47,-30.46,148.3,1.39,149.39
148.58,-24.73,-0.21,0.28,-22.79,140.63,-30.47,146.79,1.9,147.58
148.66,-26.88,-0.4,0.31,-25.01,138.63,-30.5,146.05,1.71,145.76
148.73,-26.15,-0.39,0.09,-24.26,136.68,-30.53,143.78,1.36,143.93
148.8,-25.53,-0.15,-0.09,-23.66,134.78,-30.54,143.71,1.38,142.35
148.88,-25.26,-0.15,0.08,-23.26,132.87,-30.55,140.15,1.35,140.54
148.95,-24.18,0.27,-0.29,-22.22,131.07,-30.54,139.19,1.49,138.92
149.03,-25.85,0.01,-0.16,-23.86,129.14,-30.53,137.83,1.34,137.22
149.1,-26.4,-0.4,-0.16,-24.35,127.17,-30.56,134.91,1.71,135.35
149.18,-23.37,-0.13,-0.02,-21.37,125.41,-30.57,132.9,2.2,133.64
149.26,-22.63,-0.22,-0.14,-20.69,123.7,-30.59,130.49,2.34,131.89
149.33,-23.11,-0.61,0.18,-21.3,121.95,-30.64,129.49,2.26,130.19
149.41,-25.13,-0.89,0.44,-23.39,120.08,-30.7,126.92,2.63,128.27
149.48,-24.33,0.19,-0.33,-22.71,118.27,-30.69,125.57,2.24,126.46
149.55,-24.25,-0.36,-0.03,-22.71,116.46,-30.72,124.23,1.89,124.7
149.63,-24.66,0.17,-0.21,-23.16,114.6,-30.7,121.68,2.08,122.8
149.7,-22.76,-0.6,0.11,-21.37,112.9,-30.75,120.03,2.33,121.07
149.78,-24.63,-0.45,0.27,-23.33,111.07,-30.78,118.93,2.37,119.29
149.85,-23.99,-0.07,-0.17,-22.73,109.28,-30.79,116.32,2.97,117.44
149.93,-23.44,-0.13,0.02,-22.28,107.51,-30.8,116.92,3.0,115.9
150.0,-22.97,-0.57,0.04,-21.72,105.8,-30.84,112.31,2.96,114.05
150.08,-23.24,-0.58,0.1,-22.14,104.07,-30.88,112.6,2.37,112.42
150.15,-24.11,-0.6,-0.08,-23.0,102.27,-30.93,109.69,2.19,110.59
150.23,-22.39,-0.46,0.18,-21.36,100.58,-30.96,108.57,3.75,108.93
150.3,-24.37,-0.24,-0.19,-23.38,98.76,-30.98,105.77,5.08,107.02
150.38,-22.24,0.18,-0.14,-21.37,97.11,-30.97,105.17,4.18,105.4
150.45,-23.21,-0.08,-0.08,-22.35,95.4,-30.97,102.24,5.55,103.58
150.53,-22.25,0.05,-0.2,-21.52,93.75,-30.97,100.56,6.99,101.82
150.6,-25.75,0.14,-0.09,-25.13,91.86,-30.96,100.7,8.15,100.05
150.67,-22.85,0.45,-0.12,-22.18,90.18,-30.92,98.74,7.73,98.46
150.74,-24.21,-0.37,-0.1,-23.51,88.45,-30.95,96.02,13.37,96.7
150.82,-24.37,-0.58,0.06,-23.72,86.66,-30.99,95.73,14.43,95.05
150.89,-25.38,-0.15,0.05,-24.68,84.83,-31.0,93.74,15.31,93.32
150.96,-23.8,-0.45,-0.16,-23.06,83.11,-31.04,90.63,41.32,91.53
151.04,-24.52,0.02,-0.12,-23.86,81.31,-31.04,90.08,44.92,89.82
151.11,-23.84,-0.22,-0.11,-23.15,79.58,-31.05,88.06,28.19,88.13
151.18,-24.03,-0.27,-0.13,-23.35,77.82,-31.07,85.75,18.19,86.34
151.25,-23.73,0.03,-0.06,-23.11,76.08,-31.07,84.34,12.63,84.61
151.33,-26.0,0.78,-0.18,-25.4,74.2,-31.01,82.74,6.89,82.77
151.4,-23.92,-0.24,0.17,-23.32,72.5,-31.03,80.89,7.1,81.09
151.47,-23.76,-0.18,-0.21,-23.18,70.8,-31.04,78.85,5.95,79.37
151.54,-21.73,-0.4,-0.16,-21.2,69.23,-31.07,76.68,5.41,77.7
151.61,-22.94,-0.05,-0.27,-22.5,67.58,-31.08,74.86,3.14,75.94
151.69,-22.6,0.0,-0.17,-22.25,65.94,-31.08,73.53,4.14,74.24
151.76,-25.58,0.26,0.02,-25.3,64.12,-31.06,72.65,5.48,72.46
151.83,-23.46,-0.26,-0.04,-23.16,62.48,-31.07,70.43,4.92,70.79
151.9,-24.15,-0.71,-0.11,-23.88,60.73,-31.13,69.22,2.13,69.08
151.97,-22.84,-0.18,-0.13,-22.56,59.08,-31.14,66.42,3.71,67.33
152.04,-24.69,-0.44,-0.31,-24.49,57.29,-31.17,64.48,3.12,65.44
152.12,-22.82,0.08,0.03,-22.72,55.65,-31.17,62.85,2.4,63.69
152.19,-23.18,-0.07,-0.07,-23.14,54.02,-31.17,60.88,2.9,61.93
152.26,-23.94,-0.19,0.07,-24.0,52.29,-31.18,60.63,2.08,60.25
152.33,-24.19,-0.02,0.09,-24.22,50.57,-31.18,58.95,2.14,58.57
152.4,-24.43,0.15,0.15,-24.42,48.83,-31.17,56.56,2.12,56.8
152.47,-25.67,-0.25,-0.05,-25.69,47.03,-31.19,54.22,1.98,54.91
152.54,-25.26,-0.27,-0.14,-25.34,45.2,-31.21,52.79,2.5,53.04
152.62,-24.86,-0.18,-0.06,-24.96,43.4,-31.22,50.14,1.3,51.12
152.69,-24.74,-0.76,-0.51,-24.93,41.62,-31.28,48.13,2.17,49.18
152.76,-27.76,-0.2,0.15,-28.05,39.61,-31.29,46.89,2.3,47.12
152.83,-24.39,-0.55,-0.38,-24.69,37.87,-31.33,44.68,1.55,45.29
