Tiempo,GiroX,GiroY,GiroZ,KalmanGiroY,GiroXAngle,GiroYAngle,Pitch,Roll,KalmanPitch
156.17,-42.26,-0.57,-0.34,-46.24,-15.41,131.19,-108.28,5.79,-109.54
156.25,-44.18,-0.86,-0.53,-48.04,-18.85,131.12,-109.97,3.76,-112.89
156.32,-40.76,-0.36,-0.4,-44.35,-22.01,131.1,-114.78,5.25,-116.15
156.4,-36.53,-0.35,-0.12,-40.0,-24.85,131.07,-118.0,3.89,-119.1
156.48,-39.19,-0.69,-0.43,-42.55,-27.89,131.02,-120.81,3.24,-122.22
156.56,-40.27,-0.5,-0.37,-43.49,-31.02,130.98,-123.06,3.65,-125.29
156.63,-37.56,-0.55,-0.45,-40.58,-33.93,130.93,-125.84,2.76,-128.13
156.71,-37.53,-0.53,-0.56,-40.33,-36.85,130.89,-128.5,3.64,-130.94
156.79,-35.49,-0.94,-0.37,-38.06,-39.6,130.82,-132.55,2.86,-133.73
156.87,-34.0,-0.73,-0.33,-36.46,-42.24,130.76,-135.08,3.02,-136.39
156.94,-31.98,-0.66,0.02,-34.33,-44.73,130.71,-137.62,2.58,-138.88
157.02,-37.14,-0.63,-0.58,-39.36,-47.57,130.66,-138.49,2.82,-141.49
157.1,-33.74,-0.22,0.0,-35.68,-50.19,130.65,-141.49,2.14,-143.93
157.18,-32.83,-0.1,-0.11,-34.55,-52.71,130.64,-143.83,2.62,-146.25
157.25,-29.31,0.07,0.35,-30.79,-54.98,130.64,-146.61,2.05,-148.4
157.33,-33.76,-0.72,0.15,-35.08,-57.53,130.59,-150.44,1.79,-150.97
157.41,-32.03,-0.53,-0.66,-33.3,-59.99,130.55,-152.88,2.26,-153.45
157.48,-29.71,-0.52,-0.18,-30.93,-62.29,130.51,-153.72,2.42,-155.6
157.56,-30.22,-0.61,-0.37,-31.26,-64.64,130.46,-156.1,1.56,-157.79
157.64,-31.39,-0.49,0.11,-32.27,-67.08,130.42,-158.98,1.99,-160.14
157.72,-27.53,-0.11,0.12,-28.31,-69.19,130.41,-160.8,2.09,-162.13
157.79,-27.49,-1.06,-0.48,-28.14,-71.3,130.33,-163.47,1.66,-164.19
157.87,-29.68,-0.51,-0.32,-30.26,-73.6,130.29,-163.88,1.42,-166.22
157.95,-27.7,-0.32,-0.18,-28.07,-75.75,130.27,-165.63,1.58,-168.07
158.03,-29.96,-0.3,-0.53,-30.1,-78.08,130.25,-167.9,1.15,-170.11
158.1,-26.89,-0.6,-0.26,-26.81,-80.17,130.2,-171.3,1.72,-172.09
158.18,-26.94,-0.66,-0.24,-26.79,-82.26,130.15,-171.34,1.21,-173.83
158.26,-29.63,-0.76,-0.35,-29.25,-84.56,130.09,-175.57,1.53,-176.04
158.34,-24.89,-0.26,-0.46,-24.47,-86.5,130.07,-177.19,1.86,-177.85
158.41,-27.33,-0.71,-0.18,-26.84,-88.62,130.01,-178.77,1.68,-179.79
158.49,-24.33,-0.44,-0.53,-23.75,-90.51,129.98,179.66,1.55,178.52
158.57,-26.87,-0.64,0.45,-26.18,-92.54,129.93,175.62,1.4,176.43
158.64,-26.08,-0.41,-0.06,-25.46,-94.48,129.9,175.34,1.44,174.63
158.72,-25.71,-0.56,-0.28,-25.03,-96.42,129.86,174.57,1.49,172.95
158.79,-27.21,-0.44,-0.45,-26.38,-98.48,129.82,171.61,1.52,171.04
158.87,-28.05,-0.56,0.57,-27.16,-100.6,129.78,169.89,1.47,169.09
158.94,-26.08,-0.61,-0.01,-25.12,-102.57,129.74,169.55,1.38,167.47
159.02,-24.94,-0.45,-0.32,-23.79,-104.48,129.7,167.22,1.46,165.83
159.1,-25.47,-0.49,-0.5,-24.19,-106.43,129.66,165.58,1.29,164.17
159.17,-22.4,-0.6,-0.2,-20.99,-108.15,129.62,162.06,1.23,162.5
159.25,-25.81,-0.54,0.09,-24.44,-110.13,129.58,162.63,1.37,160.86
159.33,-25.27,-0.38,0.18,-23.73,-112.04,129.55,160.36,1.62,159.22
159.4,-24.21,-0.56,-0.08,-22.57,-113.87,129.51,157.37,1.86,157.5
159.48,-24.73,-0.13,-0.65,-23.11,-115.77,129.5,157.89,1.55,155.98
159.56,-24.41,-0.3,-0.33,-22.61,-117.64,129.47,155.23,1.32,154.37
159.63,-24.1,-0.57,-0.4,-22.21,-119.49,129.43,150.81,1.64,152.44
159.71,-24.2,-0.12,-0.82,-22.47,-121.34,129.42,150.63,1.34,150.71
159.79,-22.65,-0.77,-0.02,-20.92,-123.08,129.36,148.69,1.99,149.06
159.86,-23.15,-0.64,0.04,-21.46,-124.85,129.31,146.11,1.65,147.26
159.94,-21.22,-0.54,0.2,-19.64,-126.46,129.27,145.76,1.99,145.77
160.01,-22.58,-0.71,0.22,-21.0,-128.16,129.22,144.4,1.67,144.21
160.09,-22.79,-0.46,-0.2,-21.19,-129.89,129.18,141.44,2.05,142.47
160.17,-23.44,-0.48,-0.04,-21.93,-131.68,129.14,141.17,2.0,140.83
160.24,-21.6,-0.33,-0.33,-20.06,-133.34,129.12,138.43,1.57,139.19
160.32,-21.32,-0.34,-0.02,-19.86,-134.97,129.09,137.38,2.23,137.64
160.4,-20.9,-0.64,-0.18,-19.46,-136.57,129.04,133.4,1.37,135.82
160.47,-23.68,-0.08,-0.46,-22.46,-138.39,129.04,134.34,1.5,134.13
160.55,-22.65,-0.78,-0.27,-21.41,-140.12,128.98,131.6,1.75,132.38
160.63,-21.65,0.47,-0.81,-20.49,-141.78,129.01,131.15,2.44,130.85
160.7,-22.24,-0.31,-0.25,-21.05,-143.46,128.99,129.58,2.23,129.3
160.78,-23.83,0.22,-0.6,-22.62,-145.29,129.01,130.38,2.61,127.9
160.85,-24.24,-0.88,-0.09,-22.8,-147.12,128.94,123.54,2.63,125.86
160.93,-22.31,-0.69,-0.23,-21.08,-148.83,128.89,124.52,2.16,124.28
161.01,-22.83,-0.27,-0.33,-21.58,-150.58,128.87,121.22,1.85,122.46
161.08,-19.69,-0.07,-0.57,-18.56,-152.09,128.86,121.41,2.09,121.08
161.16,-22.79,-0.42,-0.26,-21.62,-153.84,128.83,118.92,2.02,119.37
161.24,-23.74,-0.44,-0.11,-22.61,-155.66,128.8,117.84,1.96,117.66
161.31,-22.74,-0.18,-0.24,-21.6,-157.4,128.78,115.19,2.37,115.9
161.39,-23.5,-0.79,-0.01,-22.42,-159.2,128.72,113.9,1.42,114.15
161.47,-24.38,-0.33,0.01,-23.33,-161.07,128.7,111.79,3.11,112.3
161.54,-21.81,-0.55,-0.14,-20.8,-162.72,128.66,110.32,3.46,110.68
161.62,-23.89,-0.89,-0.16,-22.92,-164.55,128.59,107.94,3.38,108.8
161.7,-22.34,0.1,-0.34,-21.44,-166.26,128.6,108.21,4.15,107.28
161.77,-20.81,-0.13,-0.15,-19.83,-167.84,128.59,105.47,4.77,105.75
161.85,-20.78,-0.92,-0.12,-19.82,-169.43,128.52,103.11,5.12,104.1
161.93,-19.79,-0.77,0.03,-18.92,-170.95,128.46,102.88,6.53,102.67
162.0,-20.5,0.07,-0.23,-19.62,-172.5,128.46,99.33,6.15,100.97
162.08,-23.69,-0.53,-0.25,-22.96,-174.26,128.42,98.92,6.93,99.22
162.15,-20.55,-0.93,-0.09,-19.85,-175.79,128.35,98.58,3.72,97.84
162.22,-22.37,0.04,-0.32,-21.6,-177.46,128.36,96.77,10.27,96.29
162.3,-21.7,-0.02,-0.18,-20.89,-179.08,128.35,94.57,16.57,94.72
162.37,-23.94,-0.61,-0.29,-23.14,179.12,128.31,92.2,28.47,92.88
162.45,-22.63,-0.79,-0.12,-21.9,177.43,128.25,91.43,35.39,91.27
162.52,-22.17,-0.05,-0.22,-21.41,175.78,128.25,89.2,39.39,89.62
162.6,-21.2,-0.19,-0.26,-20.48,174.2,128.23,87.24,17.62,87.99
162.67,-21.15,-0.92,0.04,-20.5,172.62,128.16,86.89,18.35,86.51
162.75,-20.85,-0.41,-0.19,-20.17,171.09,128.13,84.22,9.16,84.94
162.82,-21.91,0.24,-0.31,-21.29,169.48,128.15,81.34,7.08,83.14
162.89,-22.69,-0.74,-0.37,-22.25,167.84,128.1,80.23,7.1,81.38
162.97,-21.55,-0.68,-0.5,-21.21,166.26,128.05,79.66,6.06,79.8
163.04,-22.53,-0.29,-0.36,-22.2,164.6,128.03,78.01,4.95,78.15
163.11,-23.56,-0.48,-0.1,-23.25,162.87,127.99,76.53,7.29,76.46
163.19,-21.62,-0.47,-0.09,-21.29,161.29,127.96,74.56,3.4,74.85
163.26,-21.93,-0.47,-0.13,-21.63,159.68,127.92,72.19,4.58,73.14
163.33,-21.93,-0.27,-0.22,-21.72,158.07,127.9,71.46,3.45,71.54
163.41,-21.16,-0.21,-0.3,-20.96,156.51,127.89,69.36,4.0,69.92
163.48,-21.94,0.39,0.06,-21.79,154.9,127.91,67.21,4.34,68.2
163.55,-20.85,-0.47,-0.37,-20.78,153.42,127.88,66.62,3.27,66.7
163.62,-23.37,-0.91,-0.55,-23.32,151.7,127.81,63.63,2.29,64.83
163.7,-21.69,-0.57,-0.3,-21.75,150.11,127.77,62.5,3.05,63.15
163.77,-21.56,-0.39,-0.21,-21.67,148.53,127.74,61.33,3.01,61.54
163.84,-22.3,-0.55,-0.28,-22.43,146.89,127.7,59.0,1.79,59.79
163.92,-22.27,-0.05,-0.17,-22.47,145.25,127.7,56.75,2.8,57.98
163.99,-22.29,-0.41,-0.26,-22.61,143.62,127.67,55.48,2.64,56.22
164.07,-21.92,0.05,-0.13,-22.3,142.01,127.67,54.31,2.4,54.55
164.14,-22.66,-0.6,-0.53,-23.07,140.37,127.63,52.07,2.13,52.79
164.21,-22.97,-0.54,-0.42,-23.44,138.68,127.59,50.91,1.98,51.05
164.28,-22.54,-1.25,0.03,-23.03,137.03,127.5,46.69,0.6,49.05
164.36,-21.25,-0.5,-0.15,-21.95,135.49,127.46,47.91,1.63,47.52
164.43,-21.03,-0.62,-0.66,-21.69,133.95,127.42,44.75,1.78,45.79
164.5,-23.55,-0.47,-0.3,-24.31,132.22,127.38,44.44,1.82,44.06
164.58,-22.03,-0.08,-0.27,-22.75,130.6,127.38,41.76,2.04,42.31
164.65,-24.14,-0.43,-0.44,-24.91,128.83,127.34,40.38,1.82,40.47
164.72,-24.89,-0.66,-0.11,-25.67,127.0,127.3,39.81,1.13,38.73
164.8,-21.8,-0.44,-0.45,-22.49,125.4,127.26,36.7,1.89,37.04
164.87,-26.73,-0.66,-0.43,-27.44,123.44,127.22,33.76,1.52,34.88
164.94,-23.36,-0.17,-0.05,-24.17,121.73,127.2,33.64,1.74,33.16
165.02,-23.25,-0.58,-0.28,-24.02,120.02,127.16,30.75,1.47,31.33
165.09,-20.56,-0.41,-0.41,-21.39,118.51,127.13,29.36,1.01,29.71
165.16,-22.32,-0.34,-0.23,-23.18,116.87,127.11,26.76,2.0,27.87
165.24,-21.98,-0.35,-0.26,-22.93,115.26,127.08,25.37,1.56,26.09
165.31,-24.13,-0.64,-0.34,-25.15,113.49,127.03,25.0,0.87,24.33
165.39,-21.81,-0.34,-0.19,-22.77,111.89,127.01,22.29,1.48,22.62
165.46,-21.94,-0.6,-0.63,-22.93,110.28,126.96,19.29,1.28,20.74
165.53,-21.39,-0.18,-0.24,-22.51,108.71,126.95,19.37,1.65,19.12
165.61,-22.06,-0.42,-0.13,-23.16,107.09,126.92,15.82,1.58,17.24
165.68,-24.24,-0.4,-0.21,-25.47,105.31,126.89,14.23,1.31,15.24
165.75,-23.68,-0.73,-0.71,-25.0,103.57,126.84,13.52,1.38,13.42
165.83,-21.88,-0.36,0.16,-23.19,101.97,126.81,11.69,1.11,11.71
165.9,-22.94,-0.26,-0.11,-24.25,100.31,126.79,9.23,1.56,9.87
165.97,-21.9,-0.49,-0.15,-23.27,98.75,126.76,8.08,1.58,8.2
166.04,-23.66,-0.56,-0.12,-25.04,97.09,126.72,8.47,1.42,6.68
166.11,-21.68,-0.32,-0.18,-22.9,95.57,126.7,3.91,1.5,4.94
166.18,-23.22,-0.37,-0.07,-24.53,93.94,126.67,1.64,1.46,3.04
166.25,-23.4,-0.28,-0.65,-24.84,92.3,126.65,0.58,1.18,1.22
166.32,-21.39,-0.56,-0.55,-22.88,90.8,126.61,-0.6,1.14,-0.41
166.39,-24.6,-0.44,-0.3,-26.12,89.02,126.58,-1.93,1.6,-2.26
166.46,-23.48,-0.49,0.29,-24.96,87.33,126.54,-4.07,1.73,-4.06
166.54,-23.24,-0.31,-0.36,-24.72,85.67,126.52,-6.93,1.29,-5.95
166.61,-22.45,-0.51,-0.31,-24.02,84.05,126.48,-6.95,1.48,-7.6
166.68,-21.28,-0.49,0.13,-22.8,82.51,126.45,-10.2,1.76,-9.35
166.75,-22.13,-0.25,-0.24,-23.72,80.91,126.43,-11.17,1.29,-11.08
166.83,-22.65,-0.33,-0.48,-24.25,79.23,126.41,-11.72,1.51,-12.75
166.9,-23.28,-0.39,0.16,-24.79,77.5,126.38,-15.4,1.86,-14.69
166.98,-22.47,-0.49,-0.63,-24.03,75.85,126.34,-17.11,1.29,-16.53
167.05,-23.02,-0.5,-0.22,-24.64,74.14,126.31,-17.87,1.6,-18.3
167.12,-20.03,-0.09,-0.6,-21.61,72.64,126.3,-21.42,2.0,-20.09
167.2,-21.4,-0.27,-0.74,-23.1,71.05,126.28,-21.39,1.94,-21.76
167.27,-22.83,-0.5,-0.27,-24.5,69.35,126.24,-23.21,2.2,-23.54
167.35,-22.89,-0.31,-0.22,-24.53,67.65,126.22,-25.35,1.66,-25.36
167.42,-22.05,-0.39,-0.5,-23.69,66.01,126.19,-27.71,2.03,-27.19
167.5,-23.06,-0.4,-0.55,-24.75,64.29,126.16,-29.46,1.9,-29.08
167.57,-21.44,-0.7,0.15,-23.16,62.7,126.11,-30.48,2.3,-30.77
167.64,-21.89,-0.44,-0.05,-23.58,61.09,126.07,-31.25,2.07,-32.35
167.72,-21.43,-0.34,-0.15,-23.02,59.5,126.05,-35.67,1.74,-34.25
167.79,-21.74,-0.04,-0.42,-23.46,57.88,126.05,-36.55,2.21,-36.06
167.87,-21.82,-0.62,-0.18,-23.59,56.26,126.0,-36.51,2.29,-37.66
167.94,-21.26,-0.43,-0.31,-22.92,54.68,125.97,-38.88,2.22,-39.31
168.02,-21.03,-0.32,-0.53,-22.65,53.11,125.94,-42.15,1.91,-41.13
168.09,-23.3,-0.44,-0.27,-25.01,51.38,125.91,-42.83,2.26,-42.97
168.17,-21.73,-0.89,0.23,-23.43,49.76,125.84,-44.26,2.25,-44.67
168.24,-22.65,-0.33,-0.35,-24.31,48.1,125.82,-46.98,2.77,-46.51
168.31,-22.41,-0.47,-0.16,-24.12,46.43,125.79,-49.12,3.17,-48.4
168.39,-22.59,-0.49,-0.24,-24.36,44.75,125.75,-50.1,2.61,-50.2
168.46,-23.11,-0.85,-0.06,-24.87,43.03,125.69,-52.84,2.89,-52.14
168.54,-22.75,-0.37,-0.23,-24.58,41.34,125.66,-53.05,3.36,-53.86
168.61,-21.88,-0.41,-0.15,-23.63,39.71,125.63,-54.99,3.1,-55.55
168.69,-22.21,-0.21,-0.39,-23.91,38.06,125.61,-56.25,2.92,-57.2
168.76,-22.35,-0.02,-0.29,-23.97,36.39,125.61,-59.03,3.07,-58.99
168.83,-23.62,-0.09,-0.6,-25.24,34.64,125.6,-61.25,4.88,-60.91
168.91,-23.44,-0.37,-0.09,-25.09,32.89,125.58,-62.97,4.7,-62.8
168.98,-22.63,-0.6,-0.43,-24.29,31.21,125.53,-64.87,3.89,-64.64
169.06,-21.82,-0.42,-0.27,-23.51,29.59,125.5,-66.35,4.38,-66.39
169.13,-23.21,-0.5,-0.15,-24.89,27.86,125.46,-69.05,5.86,-68.33
169.21,-22.7,-0.29,-0.34,-24.45,26.17,125.44,-70.04,6.32,-70.14
169.28,-24.97,-0.76,-0.22,-26.71,24.31,125.39,-71.42,5.3,-72.05
169.36,-22.89,-0.5,-0.21,-24.57,22.61,125.35,-73.49,6.42,-73.83
169.43,-23.85,-0.75,-0.14,-25.5,20.83,125.29,-76.01,6.59,-75.76
169.5,-23.79,-0.32,-0.13,-25.46,19.06,125.27,-77.54,8.1,-77.64
169.58,-22.96,-0.49,-0.16,-24.63,17.35,125.23,-80.62,11.83,-79.61
169.65,-25.46,-0.73,-0.28,-27.22,15.43,125.18,-80.45,11.7,-81.52
169.73,-23.44,-0.5,-0.31,-25.1,13.66,125.14,-82.77,13.97,-83.34
169.81,-23.63,-0.72,-0.22,-25.24,11.87,125.09,-83.42,15.77,-85.04
169.88,-22.47,-0.5,-0.15,-23.93,10.18,125.05,-86.56,23.81,-86.81
169.96,-22.96,-0.89,0.02,-24.4,8.44,124.98,-89.63,44.48,-88.77
170.03,-24.7,-0.81,-0.19,-26.22,6.63,124.92,-89.23,42.14,-90.52
170.1,-25.18,-0.96,-0.18,-26.58,4.76,124.85,-91.99,34.13,-92.44
170.18,-23.37,-0.56,-0.35,-24.72,3.02,124.81,-92.13,32.81,-94.03
170.25,-22.16,-0.93,-0.15,-23.34,1.37,124.74,-95.28,22.1,-95.71
170.33,-23.5,-1.17,-0.27,-24.65,-0.38,124.65,-93.92,22.12,-97.12
170.4,-24.4,-0.04,-0.34,-25.25,-2.22,124.65,-98.33,12.59,-98.94
170.48,-23.89,-0.74,-0.27,-24.68,-4.03,124.59,-100.1,11.71,-100.72
170.56,-22.69,-1.04,-0.17,-23.42,-5.79,124.51,-101.76,7.64,-102.45
170.63,-23.47,-0.88,-0.32,-24.14,-7.59,124.45,-103.32,6.05,-104.18
170.71,-24.39,-0.56,-0.17,-24.98,-9.45,124.4,-106.87,7.6,-106.19
170.79,-24.04,-0.85,-0.21,-24.69,-11.29,124.34,-107.7,7.37,-108.03
170.86,-23.33,-0.68,-0.37,-23.95,-13.11,124.29,-109.83,4.8,-109.89
170.94,-22.2,-0.34,-0.08,-22.81,-14.83,124.26,-111.64,5.15,-111.66
171.02,-23.57,-0.32,-0.32,-24.19,-16.66,124.24,-112.4,4.73,-113.4
171.1,-24.66,-0.85,-0.19,-25.19,-18.58,124.17,-115.05,3.77,-115.32
171.17,-23.6,-0.69,-0.27,-24.1,-20.41,124.12,-116.64,4.42,-117.13
171.25,-23.73,-0.6,-0.34,-24.18,-22.25,124.07,-118.64,3.28,-118.96
171.33,-25.02,-0.47,-0.2,-25.44,-24.19,124.03,-120.25,4.17,-120.85
171.41,-24.33,-0.63,-0.13,-24.69,-26.08,123.98,-122.39,3.37,-122.73
171.49,-25.0,-0.61,-0.43,-25.33,-28.02,123.93,-122.86,3.27,-124.47
171.56,-24.7,-0.15,-0.02,-24.88,-29.94,123.92,-126.15,3.45,-126.38
171.64,-23.93,-0.25,-0.18,-24.09,-31.8,123.9,-128.01,2.92,-128.22
171.72,-24.15,-0.59,-0.42,-24.29,-33.67,123.86,-127.74,2.79,-129.82
171.8,-23.69,-0.39,-0.13,-23.64,-35.51,123.83,-130.74,2.75,-131.55
171.87,-25.47,-0.52,-0.34,-25.34,-37.49,123.79,-132.29,2.51,-133.37
171.95,-22.95,-0.91,-0.49,-22.72,-39.27,123.72,-134.69,2.52,-135.08
172.03,-25.0,-0.38,-0.06,-24.73,-41.22,123.69,-135.94,1.81,-136.87
172.11,-22.55,-0.37,-0.43,-22.19,-42.97,123.66,-137.63,2.97,-138.48
172.18,-21.84,-0.36,-0.26,-21.4,-44.66,123.63,-140.05,2.3,-140.13
172.26,-23.39,-0.75,-0.48,-22.95,-46.48,123.57,-140.6,2.35,-141.75
172.34,-23.36,-0.23,0.14,-22.81,-48.29,123.55,-143.26,2.93,-143.49
172.42,-24.93,-0.13,0.17,-24.36,-50.2,123.54,-144.89,2.07,-145.3
172.49,-23.2,-0.4,-0.33,-22.59,-51.98,123.51,-146.83,1.78,-147.01
172.57,-24.65,-0.64,-0.87,-24.02,-53.89,123.46,-146.22,1.91,-148.56
172.65,-25.17,-0.11,-0.16,-24.32,-55.85,123.46,-149.06,1.77,-150.28
172.73,-24.56,-0.37,-0.18,-23.59,-57.75,123.43,-152.67,1.78,-152.18
172.8,-22.28,-0.41,-0.32,-21.37,-59.48,123.39,-154.07,2.06,-153.87
172.88,-23.76,-1.02,-0.22,-22.86,-61.33,123.31,-155.94,1.6,-155.68
172.96,-23.39,-0.27,0.02,-22.52,-63.15,123.29,-156.74,1.68,-157.34
173.04,-24.33,-0.55,-0.24,-23.4,-65.01,123.25,-159.61,1.96,-159.19
173.11,-23.64,-0.52,-0.05,-22.75,-66.85,123.21,-160.75,1.41,-160.93
173.19,-22.64,-0.36,0.18,-21.73,-68.6,123.18,-161.46,1.93,-162.48
173.27,-23.44,-0.47,-0.54,-22.43,-70.4,123.15,-163.29,1.93,-164.09
173.35,-26.93,-0.41,-0.58,-25.85,-72.49,123.11,-167.82,1.3,-166.31
173.42,-24.21,-0.76,-0.74,-23.27,-74.37,123.06,-166.72,1.81,-167.95
173.5,-23.6,-0.57,-0.22,-22.55,-76.21,123.01,-169.75,1.28,-169.71
173.58,-25.72,-0.36,0.07,-24.67,-78.2,122.98,-171.71,2.11,-171.63
173.66,-25.98,-0.25,-0.16,-24.94,-80.19,122.96,-172.58,1.76,-173.43
173.73,-25.32,-0.44,-0.08,-24.2,-82.16,122.93,-174.51,1.48,-175.21
173.81,-23.08,-0.51,-0.6,-21.89,-83.95,122.89,-176.51,1.53,-176.86
173.89,-24.44,-0.29,-0.27,-23.22,-85.85,122.87,-176.95,1.67,-178.46
173.97,-23.73,-0.71,-0.02,-22.37,-87.69,122.81,178.57,1.49,179.65
174.04,-23.11,-0.53,0.44,-21.86,-89.44,122.77,177.01,1.35,177.88
174.12,-24.49,-0.34,0.02,-23.31,-91.26,122.75,175.13,1.73,176.02
174.19,-24.33,-0.44,-0.06,-23.24,-93.08,122.71,175.11,1.27,174.39
174.27,-24.73,-0.31,0.21,-23.57,-94.94,122.69,173.03,1.26,172.66
174.34,-23.83,-0.37,-0.23,-22.64,-96.72,122.66,171.68,1.41,171.06
174.42,-26.56,-0.19,-0.56,-25.31,-98.73,122.65,171.86,1.8,169.46
174.49,-25.41,-0.44,-0.18,-23.94,-100.65,122.62,168.65,1.43,167.77
174.57,-25.18,-0.34,-0.24,-23.63,-102.58,122.59,165.82,0.96,165.94
174.65,-23.79,-0.55,-0.37,-22.25,-104.4,122.55,163.98,1.22,164.21
174.72,-23.01,-0.59,-0.21,-21.49,-106.17,122.5,162.27,1.5,162.53
174.8,-23.27,-0.57,0.11,-21.77,-107.95,122.46,160.94,1.77,160.87
174.88,-24.87,-0.43,-0.24,-23.36,-109.83,122.43,158.6,1.36,159.04
174.95,-23.89,-0.39,-0.05,-22.43,-111.66,122.4,157.63,1.32,157.36
175.03,-24.84,-0.4,0.02,-23.35,-113.57,122.37,156.23,1.38,155.65
175.1,-23.7,-0.53,0.12,-22.16,-115.36,122.33,153.9,1.37,153.96
175.18,-23.82,-0.36,-0.36,-22.28,-117.16,122.3,153.58,1.71,152.43
175.26,-24.53,-0.32,-0.13,-22.89,-119.04,122.27,151.3,1.46,150.75
175.33,-24.79,-0.24,-0.43,-23.09,-120.94,122.26,148.45,1.56,148.92
175.41,-23.81,-0.02,-0.5,-22.16,-122.76,122.25,147.08,1.71,147.2
175.49,-24.69,-0.75,-0.16,-23.05,-124.66,122.2,144.55,1.72,145.33
175.56,-25.14,-0.53,-0.19,-23.57,-126.58,122.16,144.39,1.76,143.63
175.64,-25.07,-0.65,0.05,-23.43,-128.5,122.11,140.88,1.43,141.72
175.72,-24.12,-0.4,-0.4,-22.56,-130.33,122.08,139.57,2.11,139.96
175.79,-24.6,-0.67,-0.03,-23.08,-132.21,122.03,138.42,1.75,138.22
175.87,-26.95,-0.46,-0.18,-25.41,-134.28,121.99,136.74,1.51,136.33
175.95,-24.48,0.06,-0.7,-22.9,-136.16,122.0,136.03,1.36,134.75
176.02,-25.32,-0.22,-0.37,-23.62,-138.07,121.98,133.64,1.35,133.04
176.1,-25.4,-0.17,-0.28,-23.64,-140.02,121.97,132.12,2.35,131.34
176.17,-23.8,-0.08,-0.63,-21.97,-141.84,121.96,128.85,2.38,129.56
176.25,-23.18,0.26,-0.79,-21.41,-143.62,121.98,128.69,1.89,128.01
176.33,-25.28,-1.18,0.21,-23.45,-145.53,121.89,125.88,1.8,126.19
176.4,-23.18,-0.31,-0.13,-21.38,-147.28,121.87,123.47,1.97,124.44
176.48,-24.57,-0.33,-0.47,-22.86,-149.16,121.84,123.56,1.95,122.8
176.56,-21.95,-0.13,-0.49,-20.17,-150.85,121.83,120.19,3.18,121.12
176.63,-24.09,-0.5,-0.34,-22.4,-152.69,121.79,117.92,1.78,119.23
176.71,-23.31,-0.06,-0.5,-21.74,-154.48,121.79,117.8,3.19,117.59
176.79,-23.19,-0.92,-0.24,-21.6,-156.26,121.72,115.26,2.2,115.86
176.86,-21.79,0.16,-0.37,-20.26,-157.93,121.73,112.28,2.98,114.06
176.94,-22.7,-0.57,-0.11,-21.33,-159.64,121.69,111.5,2.87,112.34
177.02,-23.03,-0.7,-0.15,-21.74,-161.41,121.63,109.07,3.7,110.48
177.09,-23.09,-0.58,-0.06,-21.93,-163.18,121.59,108.15,4.11,108.72
177.17,-22.24,-0.13,-0.4,-21.14,-164.88,121.58,105.77,4.71,106.95
177.25,-23.5,-0.11,-0.26,-22.5,-166.69,121.57,106.0,3.93,105.31
177.32,-22.11,-0.4,-0.31,-21.05,-168.38,121.54,101.51,8.16,103.44
177.4,-21.42,-0.27,-0.33,-20.54,-170.02,121.52,101.02,7.11,101.76
177.48,-25.28,-0.69,-0.37,-24.47,-171.96,121.47,99.21,7.48,99.81
177.55,-22.47,0.2,-0.4,-21.71,-173.63,121.48,98.0,10.27,98.17
177.62,-24.09,-1.02,-0.22,-23.35,-175.43,121.41,95.47,12.87,96.31
177.7,-23.37,-0.38,-0.11,-22.71,-177.2,121.38,95.73,9.77,94.73
177.77,-26.0,-0.42,-0.27,-25.25,-179.13,121.35,93.06,17.62,92.88
177.85,-23.63,-0.73,-0.16,-22.86,179.08,121.29,92.17,23.53,91.27
177.92,-26.06,-0.66,-0.08,-25.21,177.14,121.24,88.46,31.63,89.28
178.0,-23.02,-0.26,-0.15,-22.24,175.43,121.22,87.12,19.24,87.56
178.07,-26.53,-0.79,-0.27,-25.79,173.45,121.16,85.58,16.14,85.63
178.15,-22.5,-0.53,-0.18,-21.77,171.77,121.12,84.07,11.87,84.02
178.22,-26.29,-1.07,-0.18,-25.55,169.81,121.04,81.44,8.95,82.04
178.3,-24.62,-0.2,-0.21,-23.94,168.01,121.03,80.32,7.16,80.28
178.37,-24.07,-0.19,-0.29,-23.38,166.24,121.01,78.6,8.02,78.57
178.44,-25.08,-0.27,-0.25,-24.4,164.4,120.99,76.9,5.6,76.79
178.52,-23.37,-0.27,-0.22,-22.68,162.68,120.97,74.99,5.05,75.11
178.59,-25.36,-0.27,-0.3,-24.67,160.82,120.95,74.09,5.23,73.39
178.66,-23.4,-0.7,-0.31,-22.66,159.1,120.9,71.21,2.8,71.67
178.74,-23.04,-0.56,-0.35,-22.33,157.41,120.86,68.92,3.76,69.9
178.81,-22.85,-0.53,-0.4,-22.23,155.73,120.82,65.64,2.1,67.97
178.88,-22.73,0.11,-0.12,-22.33,154.06,120.83,65.67,2.79,66.25
178.96,-23.59,-0.05,-0.01,-23.24,152.36,120.83,62.68,2.39,64.35
179.03,-24.93,0.19,0.06,-24.73,150.53,120.84,63.11,1.85,62.6
179.1,-24.05,-0.09,-0.11,-23.81,148.81,120.84,60.01,2.38,60.8
179.17,-23.68,-0.7,-0.24,-23.5,147.07,120.78,59.38,1.97,59.11
179.25,-22.66,-0.4,-0.06,-22.46,145.41,120.75,57.28,2.04,57.44
