Tiempo,GiroX,GiroY,GiroZ,KalmanGiroY,GiroXAngle,GiroYAngle,Pitch,Roll,KalmanPitch
51.49,-118.03,-0.82,-1.27,-117.93,-10.35,-9.53,-6.24,1.79,-3.11
51.56,-121.96,-1.17,-1.26,-122.15,-19.28,-9.61,-14.95,1.71,-12.39
51.64,-111.54,-0.63,-0.99,-111.96,-27.7,-9.66,-25.65,1.64,-21.38
51.71,-114.02,-1.27,-0.89,-114.82,-36.3,-9.75,-30.82,1.64,-30.13
51.79,-107.89,-1.09,-0.43,-108.76,-44.43,-9.84,-42.65,2.71,-38.83
51.86,-99.21,-0.65,-0.55,-100.42,-51.92,-9.89,-49.69,2.8,-46.79
51.94,-97.43,-0.93,-0.53,-98.91,-59.16,-9.96,-58.46,4.08,-54.64
52.01,-97.47,-1.3,-0.58,-99.3,-66.3,-10.05,-65.47,5.59,-62.32
52.09,-99.18,-1.07,-0.4,-101.3,-73.67,-10.13,-74.62,8.25,-70.41
52.16,-96.62,-0.66,-0.68,-99.12,-80.96,-10.18,-81.54,11.06,-78.31
52.24,-95.29,-0.34,-0.58,-98.09,-88.15,-10.21,-88.38,34.14,-86.02
52.31,-87.44,-0.49,-0.65,-90.45,-94.75,-10.24,-96.06,17.41,-93.22
52.39,-87.2,-1.17,-0.47,-90.48,-101.32,-10.33,-102.38,8.07,-100.32
52.47,-87.98,-1.51,-0.52,-91.44,-108.15,-10.45,-108.52,5.54,-107.55
52.54,-86.31,-1.1,-0.61,-89.86,-114.85,-10.53,-114.47,5.0,-114.52
52.62,-82.89,-0.4,-0.23,-86.44,-121.29,-10.56,-121.51,4.8,-121.26
52.7,-81.93,-0.8,-0.5,-85.51,-127.65,-10.63,-127.43,3.11,-127.84
52.78,-84.08,-0.3,-0.42,-87.62,-134.17,-10.65,-132.89,2.67,-134.43
52.85,-72.84,-0.6,-0.53,-76.23,-139.82,-10.7,-136.97,2.54,-139.95
52.93,-71.32,-0.76,-0.31,-74.44,-145.36,-10.75,-145.32,2.35,-145.68
53.01,-80.55,-0.18,0.42,-83.63,-151.61,-10.77,-150.11,2.12,-151.92
53.09,-67.82,-0.62,0.44,-70.73,-156.8,-10.82,-157.34,2.24,-157.34
53.16,-70.15,0.02,0.74,-73.06,-162.18,-10.81,-161.55,1.65,-162.77
53.24,-68.48,0.16,1.31,-71.28,-167.35,-10.8,-165.13,2.14,-167.79
53.31,-65.82,-0.17,0.4,-68.37,-172.32,-10.82,-170.9,1.58,-172.71
53.39,-63.97,-0.46,-0.11,-66.35,-177.22,-10.85,-175.83,1.79,-177.56
53.47,-62.3,-0.39,-0.31,-64.52,177.94,-10.88,-178.33,1.39,-182.07
53.54,-61.51,-0.27,-0.16,-63.38,173.23,-10.9,178.91,1.36,173.77
53.62,-56.2,-0.21,-0.17,-57.59,169.05,-10.92,172.44,1.69,169.83
53.69,-64.38,-0.41,-0.98,-65.53,164.25,-10.95,169.17,1.24,165.45
53.77,-56.52,-0.21,-0.44,-57.32,160.04,-10.96,164.3,1.58,161.55
53.84,-56.78,-0.47,-0.24,-57.33,155.82,-11.0,160.34,1.72,157.64
53.92,-55.01,0.05,-0.95,-55.31,151.72,-10.99,158.68,1.51,154.13
53.99,-55.77,-0.08,-0.44,-55.65,147.63,-11.0,151.25,2.13,150.18
54.06,-50.89,0.0,-0.93,-50.68,143.84,-11.0,148.66,2.12,146.67
54.14,-48.38,-0.3,-0.34,-47.98,140.29,-11.02,143.88,1.42,143.24
54.21,-51.36,-0.76,-0.11,-50.9,136.46,-11.08,141.13,1.36,139.64
54.29,-47.21,-0.15,-0.35,-46.62,132.95,-11.09,139.49,1.5,136.56
54.36,-47.55,0.08,-0.54,-46.69,129.41,-11.08,135.67,1.92,133.38
54.44,-45.54,-0.27,-0.47,-44.47,126.06,-11.1,132.21,2.12,130.36
54.51,-44.93,0.35,-0.62,-43.69,122.72,-11.08,129.75,1.73,127.42
54.58,-44.43,-0.34,-0.21,-42.97,119.46,-11.1,126.51,2.38,124.52
54.66,-42.8,0.21,-0.4,-41.17,116.27,-11.09,122.35,1.86,121.56
54.73,-44.49,-0.65,0.02,-42.78,113.0,-11.13,118.4,3.16,118.42
54.8,-41.04,-0.42,-0.18,-39.33,109.99,-11.16,114.1,3.34,115.37
54.88,-39.34,-0.21,-0.08,-37.74,107.06,-11.18,112.52,4.0,112.55
54.95,-41.03,-0.23,-0.26,-39.44,104.01,-11.2,110.72,3.73,109.74
55.03,-38.0,-0.5,-0.08,-36.32,101.18,-11.23,105.43,3.02,106.85
55.1,-36.18,-0.43,-0.09,-34.63,98.49,-11.27,105.27,5.66,104.39
55.18,-40.18,-0.1,-0.18,-38.55,95.54,-11.27,101.42,5.26,101.54
55.25,-36.16,-0.21,-0.07,-34.54,92.88,-11.29,99.4,9.93,99.05
55.32,-36.76,-0.66,-0.11,-35.11,90.26,-11.34,96.34,11.23,96.53
55.39,-35.33,-0.1,-0.23,-33.7,87.71,-11.34,93.18,14.18,93.99
55.47,-36.16,0.47,-0.22,-34.6,85.1,-11.31,90.73,40.28,91.4
55.54,-34.98,0.36,-0.01,-33.49,82.6,-11.28,89.27,40.89,89.04
55.61,-31.28,-0.2,-0.08,-29.77,80.38,-11.3,86.72,18.68,86.9
55.68,-32.59,-0.39,-0.06,-31.09,78.02,-11.33,83.42,9.43,84.51
55.75,-33.99,0.05,-0.09,-32.59,75.6,-11.32,80.38,7.86,81.98
55.82,-32.83,0.27,-0.24,-31.57,73.3,-11.3,78.89,6.0,79.67
55.89,-28.05,-0.21,-0.02,-26.87,71.33,-11.32,76.68,5.84,77.66
55.96,-30.9,-0.21,-0.39,-29.8,69.13,-11.33,73.78,6.86,75.34
56.03,-31.88,-0.24,-0.27,-30.92,66.86,-11.35,71.82,4.64,72.99
56.11,-30.07,-0.44,-0.37,-29.21,64.72,-11.38,68.91,2.88,70.68
56.18,-29.35,-0.82,-0.48,-28.65,62.63,-11.44,67.94,4.2,68.56
56.25,-29.45,-0.09,-0.14,-28.81,60.54,-11.45,66.23,3.14,66.48
56.32,-29.4,-0.35,-0.34,-28.78,58.44,-11.47,63.05,2.46,64.28
56.39,-29.04,-0.31,-0.18,-28.53,56.38,-11.49,62.11,2.12,62.23
56.46,-28.44,0.08,-0.21,-27.95,54.35,-11.49,57.82,2.11,59.97
56.53,-27.84,-0.03,-0.03,-27.53,52.4,-11.49,57.4,2.85,57.96
56.6,-25.93,0.03,-0.15,-25.68,50.55,-11.49,54.35,2.03,55.94
56.67,-29.24,0.44,0.06,-29.12,48.5,-11.46,52.99,2.4,53.79
56.74,-26.86,-0.13,-0.34,-26.82,46.65,-11.47,52.28,2.14,51.98
56.81,-26.13,-0.18,-0.24,-26.06,44.79,-11.48,48.8,2.53,49.97
56.88,-25.27,0.05,-0.44,-25.31,42.99,-11.48,47.77,1.57,48.13
56.95,-25.04,0.2,-0.07,-25.11,41.24,-11.46,45.39,1.79,46.26
57.02,-26.93,0.06,0.09,-27.08,39.35,-11.46,43.8,1.8,44.29
57.09,-25.64,-0.26,-0.24,-25.83,37.58,-11.48,40.36,1.82,42.27
57.17,-23.39,-0.16,-0.35,-23.75,35.91,-11.49,37.45,1.52,40.23
57.24,-25.11,-0.05,0.05,-25.72,34.12,-11.49,36.99,1.74,38.24
57.31,-25.68,-0.46,-0.72,-26.4,32.32,-11.52,34.05,1.13,36.13
57.38,-25.31,0.03,-0.03,-26.22,30.52,-11.52,32.76,1.39,34.09
57.45,-25.08,-0.02,-0.13,-26.11,28.76,-11.52,30.92,1.39,32.11
57.52,-22.52,-0.17,-0.1,-23.65,27.16,-11.53,28.67,1.37,30.23
57.59,-25.39,0.07,0.05,-26.66,25.35,-11.53,26.76,1.38,28.15
57.66,-23.62,0.01,-0.01,-25.01,23.72,-11.53,24.87,1.69,26.25
57.73,-26.21,0.27,0.08,-27.73,21.88,-11.51,24.29,1.35,24.31
57.8,-23.95,-0.08,-0.36,-25.46,20.23,-11.52,21.25,1.66,22.4
57.87,-24.61,-0.18,0.0,-26.23,18.48,-11.53,21.05,1.23,20.59
57.94,-24.08,-0.09,-0.14,-25.66,16.79,-11.53,17.32,1.12,18.63
58.01,-27.2,-0.09,-0.37,-28.89,14.86,-11.54,16.92,1.6,16.61
58.08,-22.79,-0.05,-0.11,-24.46,13.23,-11.54,14.04,1.2,14.78
58.15,-24.9,0.18,-0.22,-26.63,11.46,-11.53,11.54,1.46,12.73
58.22,-23.41,-0.05,0.07,-25.25,9.82,-11.54,11.09,0.8,10.97
58.29,-24.1,-0.15,0.15,-25.93,8.15,-11.55,9.98,1.24,9.27
58.36,-25.73,-0.38,-0.38,-27.5,6.43,-11.57,6.94,1.38,7.38
58.43,-24.26,-0.28,-0.4,-26.07,4.79,-11.59,4.99,1.43,5.54
58.5,-23.69,-0.02,0.02,-25.55,3.18,-11.59,3.89,1.0,3.82
58.56,-23.17,-0.02,0.02,-25.02,1.63,-11.59,2.37,1.7,2.17
58.63,-22.52,0.08,-0.02,-24.35,0.12,-11.59,-0.69,1.52,0.4
58.7,-23.03,-0.18,-0.04,-24.96,-1.44,-11.6,-2.3,1.23,-1.4
58.77,-24.69,-0.08,-0.21,-26.69,-3.19,-11.6,-2.47,1.34,-3.21
58.84,-22.64,0.36,0.02,-24.58,-4.8,-11.58,-5.56,1.63,-5.02
58.91,-23.42,0.0,-0.4,-25.41,-6.42,-11.58,-7.31,1.62,-6.83
58.98,-24.44,-0.08,-0.17,-26.47,-8.13,-11.59,-7.15,1.85,-8.51
59.05,-25.08,-0.1,0.48,-26.99,-9.91,-11.59,-10.02,1.67,-10.39
59.12,-27.08,-0.05,-0.29,-28.96,-11.86,-11.6,-12.14,1.51,-12.44
59.2,-24.84,-0.13,0.22,-26.69,-13.71,-11.61,-13.18,1.67,-14.28
59.27,-24.27,-0.15,-0.46,-26.02,-15.49,-11.62,-16.42,1.56,-16.22
59.34,-21.9,-0.15,0.07,-23.67,-17.12,-11.63,-17.66,1.73,-17.94
59.42,-23.91,-0.17,-0.2,-25.65,-18.87,-11.64,-20.32,1.84,-19.88
59.49,-22.36,-0.15,0.02,-24.15,-20.53,-11.65,-22.82,2.23,-21.8
59.56,-22.87,-0.21,-0.21,-24.75,-22.21,-11.67,-24.0,1.83,-23.66
59.64,-21.99,-0.04,-0.23,-23.9,-23.84,-11.67,-25.27,1.87,-25.42
59.71,-22.86,0.08,-0.41,-24.76,-25.54,-11.66,-28.3,2.21,-27.38
59.79,-21.32,0.15,-0.64,-23.3,-27.1,-11.65,-29.85,1.76,-29.17
59.86,-22.02,-0.34,0.11,-24.06,-28.71,-11.68,-29.97,2.16,-30.82
59.93,-22.52,0.05,-0.06,-24.48,-30.37,-11.67,-34.02,2.79,-32.78
60.01,-23.99,0.0,-0.27,-26.07,-32.12,-11.67,-34.28,1.66,-34.64
60.08,-23.73,-0.62,0.27,-25.78,-33.86,-11.72,-35.58,2.25,-36.42
60.15,-22.01,0.08,-0.3,-23.98,-35.47,-11.71,-39.68,2.06,-38.35
60.23,-23.15,0.24,-0.41,-25.23,-37.17,-11.69,-40.45,2.43,-40.23
60.3,-21.75,0.18,-0.12,-23.86,-38.76,-11.68,-42.63,2.06,-42.05
60.37,-24.8,-0.11,-0.11,-26.96,-40.58,-11.69,-43.57,2.51,-43.97
60.45,-22.73,-0.07,0.02,-24.86,-42.27,-11.69,-46.07,2.8,-45.85
60.52,-24.4,0.15,-0.24,-26.55,-44.06,-11.68,-47.63,2.66,-47.78
60.59,-22.98,-0.05,-0.37,-25.11,-45.74,-11.69,-49.17,2.39,-49.57
60.67,-25.95,-0.07,-0.11,-28.05,-47.67,-11.69,-51.24,3.09,-51.6
60.74,-23.12,0.24,-0.27,-25.18,-49.39,-11.67,-52.43,3.09,-53.35
60.82,-25.9,-0.22,-0.24,-27.88,-51.29,-11.69,-54.33,3.27,-55.27
60.89,-22.9,0.14,-0.05,-24.79,-52.99,-11.68,-55.52,2.52,-56.93
60.96,-23.44,-0.07,-0.11,-25.2,-54.71,-11.69,-58.48,4.29,-58.74
61.04,-22.42,-0.21,0.08,-24.16,-56.37,-11.7,-59.92,3.91,-60.47
61.11,-26.69,-0.06,-0.13,-28.38,-58.33,-11.7,-61.81,3.82,-62.46
61.19,-24.54,0.21,-0.13,-26.17,-60.15,-11.69,-63.27,4.06,-64.28
61.26,-24.18,-0.18,-0.21,-25.72,-61.92,-11.7,-64.78,4.35,-66.0
61.33,-24.73,-0.2,-0.24,-26.15,-63.76,-11.72,-66.66,4.61,-67.8
61.41,-23.16,-0.16,-0.19,-24.48,-65.48,-11.73,-68.44,4.92,-69.48
61.48,-24.77,-0.26,-0.08,-26.0,-67.33,-11.75,-70.43,5.18,-71.3
61.56,-22.31,0.16,-0.25,-23.45,-68.98,-11.74,-72.27,7.13,-72.95
61.63,-23.07,-0.08,-0.01,-24.16,-70.67,-11.74,-74.23,7.66,-74.67
61.7,-21.76,-0.47,-0.14,-22.8,-72.29,-11.78,-75.67,8.15,-76.28
61.78,-24.05,-0.17,-0.33,-25.04,-74.08,-11.79,-77.31,7.29,-78.05
61.85,-24.02,-0.69,-0.13,-24.95,-75.87,-11.84,-79.5,10.3,-79.86
61.93,-23.53,0.4,-0.18,-24.42,-77.64,-11.81,-81.63,13.94,-81.69
62.0,-23.24,-0.47,-0.15,-24.13,-79.37,-11.85,-83.81,15.95,-83.52
62.08,-22.5,0.19,-0.24,-23.42,-81.07,-11.83,-84.92,16.54,-85.25
62.15,-23.41,0.07,-0.18,-24.29,-82.81,-11.83,-86.5,26.16,-86.99
62.23,-23.0,-0.21,-0.2,-23.84,-84.52,-11.84,-87.26,28.4,-88.59
62.3,-24.28,0.17,-0.25,-25.0,-86.35,-11.83,-90.28,44.71,-90.45
62.38,-22.78,0.26,-0.09,-23.48,-88.05,-11.81,-91.84,34.51,-92.16
62.45,-23.35,0.15,-0.12,-24.02,-89.78,-11.8,-93.64,27.5,-93.91
62.53,-22.58,0.16,-0.06,-23.23,-91.46,-11.79,-95.76,15.9,-95.65
62.6,-24.58,0.24,-0.28,-25.24,-93.29,-11.77,-96.58,13.01,-97.42
62.68,-23.78,-0.08,0.06,-24.36,-95.06,-11.78,-99.9,13.16,-99.31
62.75,-23.31,-0.13,-0.02,-23.95,-96.8,-11.78,-101.76,9.39,-101.17
62.83,-22.6,-0.05,-0.19,-23.29,-98.53,-11.79,-103.04,8.54,-102.96
62.9,-23.86,0.2,-0.08,-24.56,-100.35,-11.77,-104.87,6.83,-104.84
62.98,-25.92,-0.14,0.01,-26.61,-102.34,-11.78,-107.9,7.21,-107.0
63.06,-24.32,-0.16,-0.12,-25.1,-104.2,-11.8,-107.56,5.85,-108.76
63.13,-23.26,-0.35,-0.05,-23.93,-106.0,-11.82,-109.88,6.49,-110.53
63.21,-24.17,-0.27,-0.36,-24.78,-107.88,-11.84,-112.31,5.11,-112.44
63.29,-25.47,-0.07,-0.14,-26.07,-109.86,-11.85,-113.57,4.27,-114.36
63.37,-25.87,-0.24,-0.27,-26.39,-111.87,-11.87,-115.67,4.67,-116.32
63.44,-24.45,-0.07,-0.16,-24.91,-113.76,-11.87,-117.19,4.15,-118.12
63.52,-25.15,-0.4,-0.31,-25.52,-115.71,-11.91,-119.55,4.49,-120.04
63.6,-24.53,0.03,-0.21,-24.86,-117.62,-11.9,-121.77,2.74,-121.94
63.68,-24.37,-0.04,-0.1,-24.69,-119.48,-11.91,-123.02,3.29,-123.74
63.75,-22.14,-0.15,-0.19,-22.38,-121.2,-11.92,-123.98,4.19,-125.3
63.83,-25.89,-0.18,-0.22,-26.02,-123.21,-11.93,-126.53,3.48,-127.22
63.91,-22.44,0.15,0.18,-22.5,-124.95,-11.92,-128.57,2.85,-128.92
63.98,-23.86,-0.08,-0.21,-23.89,-126.75,-11.93,-129.1,2.58,-130.53
64.06,-24.12,-0.16,-0.11,-24.01,-128.63,-11.94,-130.39,2.15,-132.15
64.14,-24.4,0.14,-0.18,-24.13,-130.52,-11.93,-133.69,2.71,-133.99
64.22,-23.55,-0.06,-0.4,-23.25,-132.32,-11.93,-134.16,2.83,-135.58
64.29,-23.43,0.26,-0.04,-22.99,-134.14,-11.91,-136.55,2.42,-137.26
64.37,-22.44,-0.05,-0.19,-21.94,-135.86,-11.92,-138.54,2.48,-138.9
64.45,-22.82,-0.23,-0.3,-22.29,-137.63,-11.93,-138.25,1.75,-140.34
64.53,-23.4,-0.02,0.06,-22.68,-139.45,-11.93,-141.73,2.13,-142.06
64.6,-23.02,-0.39,-0.22,-22.26,-141.21,-11.96,-144.72,2.19,-143.88
64.68,-21.88,-0.6,-0.66,-21.2,-142.91,-12.01,-144.15,2.6,-145.36
64.76,-24.63,-0.04,-0.16,-23.83,-144.82,-12.01,-146.77,2.6,-147.15
64.84,-24.07,-0.44,0.05,-23.24,-146.69,-12.05,-150.07,1.99,-149.09
64.91,-24.24,-0.25,-0.5,-23.5,-148.54,-12.07,-150.0,1.73,-150.78
64.99,-23.81,0.07,-0.06,-23.0,-150.39,-12.06,-151.92,2.03,-152.49
65.07,-21.62,-0.17,-0.15,-20.75,-152.04,-12.08,-154.36,2.1,-154.11
65.14,-23.83,-0.2,-0.12,-22.99,-153.89,-12.09,-156.43,2.28,-155.96
65.22,-22.61,0.15,-0.08,-21.81,-155.65,-12.08,-157.54,2.37,-157.64
65.3,-24.3,-0.14,-0.44,-23.49,-157.51,-12.09,-158.79,1.8,-159.36
65.38,-23.31,-0.08,-0.12,-22.45,-159.32,-12.1,-161.09,2.08,-161.1
65.45,-22.33,0.15,0.21,-21.47,-161.05,-12.08,-162.92,1.76,-162.79
65.53,-24.05,-0.05,0.07,-23.2,-162.87,-12.09,-165.94,2.09,-164.71
65.61,-24.38,0.24,0.21,-23.65,-164.73,-12.07,-164.57,1.67,-166.28
65.68,-22.76,-0.22,-0.13,-21.87,-166.45,-12.09,-169.38,1.67,-168.11
65.76,-22.48,-0.32,-0.29,-21.7,-168.2,-12.11,-168.56,2.0,-169.64
65.84,-23.76,-0.15,0.31,-22.88,-170.04,-12.12,-170.58,1.54,-171.32
65.91,-22.6,-0.01,0.14,-21.65,-171.77,-12.12,-172.93,2.1,-172.97
65.99,-22.21,0.0,-0.27,-21.26,-173.47,-12.12,-171.68,1.7,-174.25
66.07,-24.35,0.04,0.06,-23.16,-175.34,-12.12,-175.21,1.72,-175.93
66.14,-22.55,0.1,0.05,-21.29,-177.04,-12.11,-177.88,2.05,-177.58
66.22,-23.53,-0.11,0.0,-22.3,-178.82,-12.12,-178.56,1.67,-179.18
66.29,-22.29,0.09,-0.11,-21.0,179.48,-12.11,179.79,1.6,179.28
66.37,-23.82,0.18,-0.06,-22.49,177.73,-12.1,179.57,1.65,177.86
66.44,-23.78,-0.1,-0.02,-22.29,175.98,-12.11,174.39,1.94,176.01
66.52,-23.03,-0.19,-0.4,-21.69,174.27,-12.12,174.86,1.28,174.45
66.59,-22.19,-0.22,0.4,-20.81,172.61,-12.14,172.21,1.47,172.82
66.66,-22.25,-0.31,-0.12,-20.93,170.98,-12.16,170.81,1.25,171.23
66.74,-23.97,-0.07,0.52,-22.68,169.19,-12.17,169.14,1.51,169.49
66.81,-23.89,-0.18,-0.33,-22.63,167.44,-12.18,167.0,1.45,167.73
66.89,-24.31,0.17,-0.19,-23.12,165.63,-12.17,166.41,1.59,166.06
66.96,-23.53,0.11,-0.21,-22.31,163.9,-12.16,163.97,1.84,164.37
67.03,-23.01,0.17,-0.32,-21.82,162.21,-12.15,162.21,1.67,162.7
67.11,-23.21,-0.21,0.02,-22.07,160.51,-12.16,160.28,1.83,160.99
67.18,-26.34,0.08,-0.18,-25.27,158.57,-12.16,159.59,1.57,159.19
67.25,-24.24,-0.05,0.06,-23.12,156.8,-12.16,157.51,1.7,157.49
67.33,-23.58,-0.02,-0.36,-22.47,155.06,-12.16,158.02,1.45,156.09
67.4,-23.98,-0.19,0.02,-22.69,153.28,-12.18,154.16,1.8,154.38
67.47,-23.98,0.31,-0.66,-22.71,151.52,-12.15,154.14,1.18,152.87
67.55,-24.53,-0.15,0.29,-23.14,149.72,-12.16,150.98,2.11,151.15
67.62,-24.89,0.47,-0.45,-23.51,147.89,-12.13,149.87,1.74,149.48
67.7,-22.89,-0.18,0.31,-21.49,146.21,-12.14,147.39,1.83,147.84
67.77,-24.46,0.16,-0.19,-23.09,144.41,-12.13,146.97,1.61,146.24
67.84,-24.27,0.0,-0.08,-22.84,142.63,-12.13,145.33,1.95,144.65
67.92,-24.96,-0.15,-0.28,-23.47,140.8,-12.14,141.98,1.85,142.82
67.99,-24.32,-0.35,0.15,-22.9,138.99,-12.17,141.24,2.43,141.13
68.06,-23.09,0.2,-0.33,-21.66,137.3,-12.15,139.11,1.25,139.49
68.14,-23.05,-0.43,-0.12,-21.65,135.6,-12.18,137.46,2.18,137.85
68.21,-22.22,-0.04,-0.13,-20.86,133.95,-12.19,135.42,1.67,136.19
68.29,-24.08,-0.21,-0.1,-22.8,132.16,-12.2,135.27,1.67,134.59
68.36,-23.23,-0.34,0.12,-21.88,130.43,-12.23,131.34,2.28,132.77
68.43,-22.92,0.38,-0.43,-21.7,128.74,-12.2,131.77,1.65,131.25
68.51,-23.73,-0.27,0.02,-22.47,127.0,-12.22,128.34,2.19,129.45
68.58,-24.33,0.55,-0.6,-23.16,125.22,-12.18,128.96,1.9,127.89
68.65,-24.9,-0.54,0.06,-23.64,123.39,-12.22,124.2,2.24,125.93
68.73,-24.01,0.45,-0.39,-22.9,121.63,-12.19,124.68,2.2,124.3
68.8,-23.79,-0.61,-0.04,-22.66,119.88,-12.23,122.0,2.25,122.56
68.88,-24.25,0.2,-0.34,-23.16,118.07,-12.22,120.19,1.66,120.76
68.95,-23.95,-0.37,0.02,-22.91,116.32,-12.24,119.21,3.6,119.09
69.02,-23.72,0.09,-0.15,-22.67,114.57,-12.24,117.48,2.53,117.44
69.1,-23.51,-0.1,-0.05,-22.46,112.85,-12.24,115.61,2.0,115.77
69.17,-23.19,0.02,-0.04,-22.16,111.12,-12.24,114.0,2.39,114.1
69.24,-22.91,0.41,-0.28,-21.88,109.44,-12.21,112.43,3.85,112.49
69.32,-23.19,0.05,0.02,-22.17,107.74,-12.21,111.18,2.98,110.9
69.39,-23.95,0.12,-0.15,-22.9,106.0,-12.2,111.13,3.61,109.46
69.46,-22.3,-0.02,-0.1,-21.1,104.37,-12.2,106.09,4.24,107.7
69.54,-23.08,-0.17,-0.11,-22.02,102.65,-12.21,106.74,4.46,106.14
69.61,-21.66,0.34,-0.21,-20.56,101.04,-12.19,103.31,4.91,104.46
69.69,-22.9,-0.44,-0.12,-21.9,99.35,-12.22,101.91,6.97,102.74
69.76,-22.77,0.36,-0.34,-21.85,97.68,-12.19,99.97,6.07,101.0
69.83,-24.49,-0.22,-0.13,-23.66,95.94,-12.21,99.48,7.9,99.34
69.9,-24.18,0.07,-0.09,-23.33,94.22,-12.21,98.89,8.27,97.82
69.97,-22.56,0.47,-0.11,-21.62,92.63,-12.17,94.73,11.62,96.12
70.04,-23.25,0.01,-0.26,-22.44,90.98,-12.17,92.68,22.81,94.31
70.11,-25.48,0.31,-0.3,-24.81,89.16,-12.15,92.73,23.65,92.57
70.19,-24.46,0.09,-0.09,-23.77,87.42,-12.14,90.9,39.53,90.87
70.26,-26.31,-0.2,-0.05,-25.63,85.55,-12.16,88.57,33.81,89.0
70.33,-23.42,0.38,-0.15,-22.77,83.85,-12.13,86.74,20.58,87.28
70.4,-25.81,0.15,-0.24,-25.21,82.02,-12.12,84.78,13.4,85.4
70.47,-23.11,0.05,-0.19,-22.57,80.37,-12.12,83.53,10.49,83.77
70.54,-26.48,0.08,-0.31,-25.96,78.48,-12.11,80.83,6.8,81.79
70.61,-23.92,-0.27,-0.03,-23.48,76.81,-12.13,80.31,8.74,80.17
70.68,-24.58,-0.08,0.07,-24.13,75.06,-12.14,78.52,5.48,78.46
70.75,-22.04,-0.54,-0.23,-21.58,73.51,-12.17,75.87,6.6,76.82
70.83,-23.18,-0.07,-0.31,-22.81,71.86,-12.18,74.23,3.71,75.09
70.9,-22.75,-0.26,-0.29,-22.45,70.24,-12.2,72.06,3.78,73.33
70.97,-26.05,0.27,-0.21,-25.87,68.39,-12.18,71.25,3.76,71.46
71.04,-23.31,0.11,-0.01,-23.14,66.75,-12.17,69.02,3.93,69.75
71.11,-23.25,-0.56,-0.45,-23.16,65.12,-12.21,66.61,3.15,67.95
71.18,-23.11,0.04,-0.13,-23.14,63.48,-12.21,65.29,3.29,66.19
71.25,-24.26,-0.01,0.1,-24.36,61.77,-12.21,63.86,3.26,64.41
71.32,-24.29,0.11,-0.08,-24.44,60.07,-12.2,61.68,3.24,62.58
71.39,-24.55,0.21,-0.1,-24.78,58.35,-12.19,60.08,2.63,60.76
71.46,-23.5,-0.11,-0.06,-23.8,56.7,-12.19,58.15,2.78,58.98
71.53,-23.22,0.18,0.07,-23.59,55.05,-12.18,57.28,2.7,57.3
71.6,-23.99,0.12,0.05,-24.36,53.39,-12.17,55.88,2.23,55.65
71.67,-24.14,0.24,-0.08,-24.49,51.72,-12.15,54.26,1.79,53.99
71.74,-24.6,-0.25,-0.27,-24.93,50.0,-12.17,51.5,2.38,52.16
71.81,-23.78,-0.24,-0.18,-24.16,48.31,-12.19,50.35,2.12,50.43
71.88,-22.04,0.21,0.11,-22.43,46.74,-12.17,48.56,2.71,48.8
71.95,-22.93,0.21,-0.07,-23.34,45.15,-12.16,46.79,1.96,47.15
72.02,-23.34,-0.05,-0.02,-23.78,43.52,-12.16,46.48,1.84,45.59
72.09,-23.18,-0.09,-0.15,-23.54,41.87,-12.17,43.42,1.34,43.86
72.16,-23.82,-0.15,-0.33,-24.22,40.17,-12.18,42.25,2.02,42.15
72.24,-21.68,0.11,-0.07,-22.07,38.63,-12.17,39.38,1.7,40.44
72.31,-22.93,-0.18,-0.84,-23.42,37.02,-12.18,39.39,1.65,38.87
72.38,-25.18,0.16,0.13,-25.63,35.23,-12.17,36.79,1.01,37.01
72.45,-24.51,0.15,-0.24,-24.97,33.54,-12.16,33.84,1.8,35.13
72.52,-25.89,-0.04,-0.22,-26.47,31.72,-12.16,32.14,1.51,33.14
72.59,-22.55,-0.38,-0.4,-23.22,30.11,-12.19,30.28,2.02,31.35
72.66,-25.24,0.02,0.03,-26.01,28.32,-12.19,29.52,1.78,29.51
72.73,-23.02,-0.27,-0.21,-23.78,26.73,-12.21,27.31,1.85,27.8
72.8,-23.62,-0.02,-0.13,-24.42,25.05,-12.21,25.0,1.55,25.94
72.87,-23.44,-0.03,-0.21,-24.33,23.38,-12.21,22.25,1.82,23.99
72.94,-23.19,-0.09,-0.11,-24.24,21.73,-12.22,21.69,1.76,22.2
73.01,-23.73,0.09,0.31,-24.82,20.04,-12.21,19.52,1.84,20.33
73.08,-23.3,0.03,-0.27,-24.46,18.43,-12.21,17.57,2.02,18.52
73.15,-26.31,-0.29,-0.49,-27.56,16.59,-12.23,17.15,1.18,16.65
73.22,-21.73,-0.05,0.18,-22.93,15.04,-12.23,14.68,1.62,14.98
73.29,-23.08,0.29,0.11,-24.32,13.42,-12.21,12.1,1.61,13.15
73.36,-23.4,-0.27,-0.28,-24.73,11.81,-12.23,9.72,1.54,11.25
73.43,-23.27,-0.18,-0.78,-24.74,10.18,-12.24,8.66,1.58,9.42
73.5,-22.82,0.08,0.0,-24.34,8.6,-12.24,6.82,1.7,7.64
73.57,-22.76,0.05,0.4,-24.36,7.1,-12.24,6.16,1.51,6.05
73.63,-22.78,0.02,-0.07,-24.37,5.61,-12.23,3.44,1.81,4.33
73.7,-24.41,0.14,-0.06,-26.08,3.97,-12.23,1.15,1.61,2.43
